bid,ask,bid_vol,ask_vol,time
1.11484,1.1148600000000002,2319999.9332,1500000.0,2019-07-31T12:45:00.247000Z
1.11483,1.1148600000000002,3069999.9332,2619999.8856,2019-07-31T12:45:00.382000Z
1.11483,1.1148600000000002,4219999.7902,2619999.8856,2019-07-31T12:45:00.696000Z
1.1148500000000001,1.1148600000000002,1000000.0,2619999.8856,2019-07-31T12:45:00.807000Z
1.1148500000000001,1.11487,1100000.0238,2619999.8856,2019-07-31T12:45:00.993000Z
1.1148500000000001,1.1148600000000002,1500000.0,1000000.0,2019-07-31T12:45:01.095000Z
1.1148500000000001,1.11487,1000000.0,1000000.0,2019-07-31T12:45:01.463000Z
1.11484,1.1148600000000002,3640000.1049,1000000.0,2019-07-31T12:45:04.479000Z
1.1148500000000001,1.1148600000000002,1000000.0,1000000.0,2019-07-31T12:45:04.934000Z
1.1148500000000001,1.1148799999999999,1000000.0,5440000.0572,2019-07-31T12:45:04.985000Z
1.1148500000000001,1.11487,1000000.0,1500000.0,2019-07-31T12:45:05.823000Z
1.11484,1.1148600000000002,2440000.0572,1000000.0,2019-07-31T12:45:06.791000Z
1.11483,1.1148600000000002,3190000.0572,4500000.0,2019-07-31T12:45:06.945000Z
1.1148500000000001,1.1148600000000002,1000000.0,3369999.8856,2019-07-31T12:45:07.262000Z
1.11484,1.1148600000000002,1000000.0,4119999.8856,2019-07-31T12:45:07.414000Z
1.11484,1.1148600000000002,1500000.0,1000000.0,2019-07-31T12:45:07.942000Z
1.1148500000000001,1.1148600000000002,1000000.0,1500000.0,2019-07-31T12:45:08.278000Z
1.11483,1.1148500000000001,3490000.0095,1000000.0,2019-07-31T12:45:08.380000Z
1.11484,1.1148600000000002,1250000.0,2250000.0,2019-07-31T12:45:08.481000Z
1.11484,1.1148500000000001,1000000.0,1000000.0,2019-07-31T12:45:09.025000Z
1.11484,1.1148600000000002,3069999.9332,1690000.0572,2019-07-31T12:45:09.727000Z
1.11483,1.1148600000000002,1120000.0048,2059999.9428,2019-07-31T12:45:10.083000Z
1.11483,1.11484,1000000.0,1000000.0,2019-07-31T12:45:10.134000Z
1.11483,1.1148500000000001,1500000.0,1250000.0,2019-07-31T12:45:10.236000Z
1.11484,1.1148600000000002,1000000.0,3250000.0,2019-07-31T12:45:10.361000Z
1.11483,1.1148600000000002,1500000.0,1750000.0,2019-07-31T12:45:10.462000Z
1.11483,1.1148600000000002,2250000.0,1690000.0572,2019-07-31T12:45:12.135000Z
1.11484,1.1148600000000002,1000000.0,2440000.0572,2019-07-31T12:45:12.432000Z
1.11484,1.11487,1000000.0,1690000.0572,2019-07-31T12:45:12.914000Z
1.11484,1.1148600000000002,1500000.0,1100000.0238,2019-07-31T12:45:13.168000Z
1.11483,1.1148600000000002,4010000.2289,1100000.0238,2019-07-31T12:45:13.808000Z
1.11483,1.11484,1759999.9905,1000000.0,2019-07-31T12:45:13.910000Z
1.1148200000000001,1.11484,2619999.8856,1000000.0,2019-07-31T12:45:14.317000Z
1.1148200000000001,1.11483,3369999.8856,1250000.0,2019-07-31T12:45:14.419000Z
1.1148200000000001,1.11483,2250000.0,1250000.0,2019-07-31T12:45:14.520000Z
1.1148200000000001,1.11484,1000000.0,2869999.8856,2019-07-31T12:45:14.622000Z
1.11481,1.11484,9189999.5804,2119999.8856,2019-07-31T12:45:14.723000Z
1.1148200000000001,1.11484,1000000.0,2119999.8856,2019-07-31T12:45:14.944000Z
1.11481,1.11484,5440000.0572,1370000.0048,2019-07-31T12:45:15.097000Z
1.1148200000000001,1.11483,2250000.0,1250000.0,2019-07-31T12:45:15.198000Z
1.11481,1.11483,5440000.0572,1250000.0,2019-07-31T12:45:15.516000Z
1.1148200000000001,1.11483,1000000.0,1250000.0,2019-07-31T12:45:15.618000Z
1.11481,1.11483,5510000.2289,1250000.0,2019-07-31T12:45:15.842000Z
1.1148200000000001,1.11484,1000000.0,1370000.0048,2019-07-31T12:45:16.714000Z
1.11481,1.11484,9260000.2289,1370000.0048,2019-07-31T12:45:17.692000Z
1.1148200000000001,1.11484,1000000.0,1370000.0048,2019-07-31T12:45:18.075000Z
1.11481,1.11484,9260000.2289,1370000.0048,2019-07-31T12:45:18.197000Z
1.1148200000000001,1.11484,1000000.0,2119999.8856,2019-07-31T12:45:18.646000Z
1.11481,1.11483,8510000.2289,1250000.0,2019-07-31T12:45:18.748000Z
1.11481,1.11484,5320000.1717,1240000.0095,2019-07-31T12:45:19.556000Z
1.1148200000000001,1.11484,1000000.0,1240000.0095,2019-07-31T12:45:19.769000Z
1.11481,1.11484,1000000.0,3339999.9142,2019-07-31T12:45:20.158000Z
1.11481,1.11484,1000000.0,4500000.0,2019-07-31T12:45:20.927000Z
1.1148,1.11484,5360000.1335,2250000.0,2019-07-31T12:45:21.157000Z
1.11481,1.11483,1000000.0,1000000.0,2019-07-31T12:45:21.612000Z
1.1148,1.11484,5360000.1335,2250000.0,2019-07-31T12:45:21.829000Z
1.11481,1.11483,1000000.0,1000000.0,2019-07-31T12:45:22.545000Z
1.11481,1.11484,1000000.0,6940000.0572,2019-07-31T12:45:24.825000Z
1.11481,1.11483,1500000.0,1000000.0,2019-07-31T12:45:24.967000Z
1.11481,1.11484,1000000.0,6940000.0572,2019-07-31T12:45:25.163000Z
1.11481,1.11483,2250000.0,1000000.0,2019-07-31T12:45:25.560000Z
1.11481,1.11484,1500000.0,6940000.0572,2019-07-31T12:45:25.710000Z
1.11481,1.11483,2250000.0,1000000.0,2019-07-31T12:45:26.830000Z
1.11481,1.11484,3000000.0,2440000.0572,2019-07-31T12:45:27.308000Z
1.11481,1.11483,2619999.8856,1000000.0,2019-07-31T12:45:30.213000Z
1.11481,1.11484,1120000.0048,3259999.9905,2019-07-31T12:45:30.432000Z
1.1148200000000001,1.11484,1000000.0,3039999.9619,2019-07-31T12:45:31.602000Z
1.1148200000000001,1.11483,1000000.0,1000000.0,2019-07-31T12:45:33.269000Z
1.1148200000000001,1.11484,1000000.0,5289999.9619,2019-07-31T12:45:33.851000Z
1.1148200000000001,1.11483,1000000.0,1000000.0,2019-07-31T12:45:34.219000Z
1.1148200000000001,1.11484,1000000.0,3789999.9619,2019-07-31T12:45:34.321000Z
1.1148200000000001,1.11483,1000000.0,1000000.0,2019-07-31T12:45:34.669000Z
1.11481,1.11484,2470000.0286,5289999.9619,2019-07-31T12:45:35.152000Z
1.1148200000000001,1.11484,1500000.0,4309999.9428,2019-07-31T12:45:35.472000Z
1.11481,1.11484,4719999.7902,4309999.9428,2019-07-31T12:45:35.573000Z
1.1148200000000001,1.11484,1000000.0,5059999.9428,2019-07-31T12:45:35.675000Z
1.11481,1.11484,3970000.0286,4309999.9428,2019-07-31T12:45:35.776000Z
1.1148200000000001,1.11483,1000000.0,1000000.0,2019-07-31T12:45:36.677000Z
1.11481,1.11484,4050000.1907,4309999.9428,2019-07-31T12:45:36.789000Z
1.1148200000000001,1.11483,1000000.0,1000000.0,2019-07-31T12:45:38.144000Z
1.11481,1.11484,3970000.0286,3559999.9428,2019-07-31T12:45:38.245000Z
1.1148200000000001,1.11484,1500000.0,4309999.9428,2019-07-31T12:45:38.349000Z
1.11481,1.11484,2920000.0763,3559999.9428,2019-07-31T12:45:38.513000Z
1.1148200000000001,1.11484,1000000.0,4309999.9428,2019-07-31T12:45:38.725000Z
1.11481,1.11484,3069999.9332,5510000.2289,2019-07-31T12:45:38.827000Z
1.11481,1.11483,3000000.0,1000000.0,2019-07-31T12:45:39.228000Z
1.11481,1.11484,3000000.0,8060000.4196,2019-07-31T12:45:39.330000Z
1.11481,1.11483,1500000.0,1500000.0,2019-07-31T12:45:40.125000Z
1.11481,1.11483,2250000.0,1000000.0,2019-07-31T12:45:40.429000Z
1.11481,1.11483,1000000.0,1500000.0,2019-07-31T12:45:40.886000Z
1.1148,1.11483,4989999.7711,3069999.9332,2019-07-31T12:45:42.126000Z
1.11479,1.11481,2250000.0,1500000.0,2019-07-31T12:45:42.229000Z
1.11479,1.1148200000000001,3849999.9046,2250000.0,2019-07-31T12:45:42.331000Z
1.11481,1.1148200000000001,1000000.0,2250000.0,2019-07-31T12:45:42.921000Z
1.1148,1.1148200000000001,2809999.9428,2250000.0,2019-07-31T12:45:43.023000Z
1.1148,1.11481,1309999.9428,1000000.0,2019-07-31T12:45:43.125000Z
1.1148,1.1148200000000001,1309999.9428,2250000.0,2019-07-31T12:45:43.226000Z
1.11481,1.11483,1000000.0,1000000.0,2019-07-31T12:45:43.328000Z
1.11483,1.1148500000000001,1000000.0,4989999.7711,2019-07-31T12:45:43.379000Z
1.11484,1.11487,1870000.0048,4599999.9046,2019-07-31T12:45:43.481000Z
1.11484,1.11487,6190000.0572,2250000.0,2019-07-31T12:45:43.593000Z
1.11487,1.1148799999999999,1000000.0,2619999.8856,2019-07-31T12:45:44.463000Z
