bid,ask,bid_vol,ask_vol,time
1.1743299999999999,1.1743700000000001,1120000.0048,6449999.8093,2018-07-31T12:45:00.061000Z
1.1743100000000002,1.1743299999999999,1500000.0,1000000.0,2018-07-31T12:45:00.336000Z
1.17428,1.1743100000000002,1000000.0,1000000.0,2018-07-31T12:45:00.491000Z
1.17426,1.17428,3039999.9619,3250000.0,2018-07-31T12:45:00.543000Z
1.1742299999999999,1.1742700000000001,1200000.0477,5619999.8856,2018-07-31T12:45:00.648000Z
1.17422,1.17426,5699999.8093,2890000.1049,2018-07-31T12:45:00.847000Z
1.17422,1.17426,2619999.8856,2250000.0,2018-07-31T12:45:01.548000Z
1.17419,1.17422,1000000.0,9069999.6948,2018-07-31T12:45:01.857000Z
1.1742100000000002,1.1742299999999999,1000000.0,1000000.0,2018-07-31T12:45:02.195000Z
1.17418,1.17422,3819999.9332,4119999.8856,2018-07-31T12:45:02.450000Z
1.17418,1.17422,1120000.0048,4570000.1717,2018-07-31T12:45:02.975000Z
1.17418,1.17422,1000000.0,7119999.8856,2018-07-31T12:45:03.495000Z
1.17418,1.1742100000000002,2250000.0,1000000.0,2018-07-31T12:45:04.396000Z
1.17419,1.1742299999999999,1500000.0,3069999.9332,2018-07-31T12:45:04.449000Z
1.17418,1.1742100000000002,2920000.0763,1000000.0,2018-07-31T12:45:04.630000Z
1.1741700000000002,1.1742100000000002,5889999.8665,1120000.0048,2018-07-31T12:45:04.682000Z
1.17418,1.1742100000000002,1000000.0,2440000.0572,2018-07-31T12:45:05.201000Z
1.1741700000000002,1.1742100000000002,2250000.0,1500000.0,2018-07-31T12:45:05.702000Z
1.17418,1.17422,1000000.0,4500000.0,2018-07-31T12:45:06.220000Z
1.17418,1.1742100000000002,1500000.0,1000000.0,2018-07-31T12:45:06.724000Z
1.17418,1.17419,1000000.0,1500000.0,2018-07-31T12:45:06.778000Z
1.17414,1.17418,2769999.9809,3450000.0477,2018-07-31T12:45:07.040000Z
1.17414,1.1741700000000002,2509999.9905,1500000.0,2018-07-31T12:45:07.562000Z
1.17416,1.17419,2660000.0858,1250000.0,2018-07-31T12:45:08.664000Z
1.17415,1.17419,4760000.2289,2250000.0,2018-07-31T12:45:09.201000Z
1.17415,1.1741700000000002,2700000.0477,1870000.0048,2018-07-31T12:45:09.622000Z
1.17412,1.17416,3450000.0477,5809999.9428,2018-07-31T12:45:09.676000Z
1.17413,1.17416,1750000.0,1870000.0048,2018-07-31T12:45:09.835000Z
1.17413,1.1741700000000002,1750000.0,6449999.8093,2018-07-31T12:45:10.755000Z
1.17416,1.17418,1120000.0048,3450000.0477,2018-07-31T12:45:11.381000Z
1.17414,1.1741700000000002,2319999.9332,1000000.0,2018-07-31T12:45:11.902000Z
1.17413,1.17418,2099999.9046,8319999.6948,2018-07-31T12:45:12.481000Z
1.17413,1.1741700000000002,4349999.9046,4690000.0572,2018-07-31T12:45:12.993000Z
1.17414,1.17418,3819999.9332,1580000.0429,2018-07-31T12:45:13.947000Z
1.17414,1.17416,1500000.0,1000000.0,2018-07-31T12:45:14.253000Z
1.17413,1.1741700000000002,3000000.0,2630000.1144,2018-07-31T12:45:15.616000Z
1.17413,1.17416,4500000.0,1000000.0,2018-07-31T12:45:16.137000Z
1.17414,1.1741700000000002,1500000.0,1870000.0048,2018-07-31T12:45:17.009000Z
1.17413,1.17416,7539999.9619,1000000.0,2018-07-31T12:45:17.639000Z
1.17415,1.17418,2619999.8856,1879999.9952,2018-07-31T12:45:17.957000Z
1.17414,1.1741700000000002,3750000.0,1500000.0,2018-07-31T12:45:18.505000Z
1.17413,1.1741700000000002,3599999.9046,4309999.9428,2018-07-31T12:45:19.011000Z
1.17413,1.1741700000000002,3599999.9046,5139999.8665,2018-07-31T12:45:19.560000Z
1.17415,1.1741700000000002,2809999.9428,1570000.0525,2018-07-31T12:45:20.157000Z
1.17416,1.17418,1500000.0,1000000.0,2018-07-31T12:45:20.670000Z
1.17415,1.17419,4500000.0,5139999.8665,2018-07-31T12:45:20.778000Z
1.17416,1.1742000000000001,3559999.9428,3819999.9332,2018-07-31T12:45:21.144000Z
1.17415,1.17418,3450000.0477,2809999.9428,2018-07-31T12:45:21.388000Z
1.17414,1.1741700000000002,2619999.8856,1500000.0,2018-07-31T12:45:21.491000Z
1.17414,1.1741700000000002,1120000.0048,8510000.2289,2018-07-31T12:45:22.582000Z
1.17414,1.1741700000000002,1120000.0048,8319999.6948,2018-07-31T12:45:23.114000Z
1.17414,1.1741700000000002,1120000.0048,6070000.1717,2018-07-31T12:45:24.450000Z
1.17414,1.17418,1120000.0048,14140000.3433,2018-07-31T12:45:25.407000Z
1.17414,1.17416,1120000.0048,1000000.0,2018-07-31T12:45:26.024000Z
1.17414,1.1741700000000002,1870000.0048,5320000.1717,2018-07-31T12:45:26.570000Z
1.17414,1.1741700000000002,1120000.0048,3640000.1049,2018-07-31T12:45:27.271000Z
1.17414,1.1741700000000002,1500000.0,4570000.1717,2018-07-31T12:45:27.814000Z
1.17414,1.1741700000000002,1500000.0,6639999.8665,2018-07-31T12:45:28.936000Z
1.17414,1.1741700000000002,1000000.0,2509999.9905,2018-07-31T12:45:29.745000Z
1.17414,1.1741700000000002,1120000.0048,4199999.8093,2018-07-31T12:45:30.394000Z
1.17414,1.1741700000000002,1950000.0477,3940000.0572,2018-07-31T12:45:31.045000Z
1.17414,1.17418,1950000.0477,8619999.8856,2018-07-31T12:45:31.630000Z
1.17414,1.1741700000000002,4199999.8093,4500000.0,2018-07-31T12:45:32.260000Z
1.1741700000000002,1.1742100000000002,5619999.8856,3450000.0477,2018-07-31T12:45:32.736000Z
1.17418,1.1742100000000002,3450000.0477,1000000.0,2018-07-31T12:45:32.788000Z
1.1742000000000001,1.17422,5360000.1335,1500000.0,2018-07-31T12:45:33.125000Z
1.1742100000000002,1.17424,1100000.0238,1000000.0,2018-07-31T12:45:33.229000Z
1.1742000000000001,1.17422,1570000.0525,1500000.0,2018-07-31T12:45:33.435000Z
1.17419,1.17422,1120000.0048,3750000.0,2018-07-31T12:45:33.988000Z
1.1742000000000001,1.17424,3069999.9332,3819999.9332,2018-07-31T12:45:35.135000Z
1.1742000000000001,1.17422,2700000.0477,1269999.9809,2018-07-31T12:45:35.190000Z
1.17418,1.1742100000000002,1950000.0477,1000000.0,2018-07-31T12:45:35.536000Z
1.17415,1.17418,3670000.0763,2250000.0,2018-07-31T12:45:35.850000Z
1.17414,1.1741700000000002,1120000.0048,1000000.0,2018-07-31T12:45:36.211000Z
1.17415,1.17418,3940000.0572,1500000.0,2018-07-31T12:45:36.728000Z
1.17415,1.1741700000000002,1120000.0048,1000000.0,2018-07-31T12:45:37.277000Z
1.17413,1.17416,4199999.8093,1000000.0,2018-07-31T12:45:37.791000Z
1.17413,1.1741700000000002,2700000.0477,1500000.0,2018-07-31T12:45:38.315000Z
1.17413,1.17416,2700000.0477,2440000.0572,2018-07-31T12:45:38.850000Z
1.17415,1.17418,1000000.0,6369999.8856,2018-07-31T12:45:39.299000Z
1.17414,1.17418,1950000.0477,8250000.0,2018-07-31T12:45:39.351000Z
1.17413,1.17416,5550000.1907,1120000.0048,2018-07-31T12:45:40.701000Z
1.17414,1.17416,1950000.0477,1000000.0,2018-07-31T12:45:41.273000Z
1.17413,1.1741700000000002,1950000.0477,3190000.0572,2018-07-31T12:45:41.383000Z
1.17415,1.17418,2250000.0,4119999.8856,2018-07-31T12:45:42.715000Z
1.17413,1.17416,5699999.8093,1000000.0,2018-07-31T12:45:43.226000Z
1.17413,1.1741700000000002,2140000.1049,3000000.0,2018-07-31T12:45:43.775000Z
1.17413,1.17416,1950000.0477,1000000.0,2018-07-31T12:45:44.295000Z
1.17413,1.17416,1759999.9905,1190000.0572,2018-07-31T12:45:49.046000Z
1.17413,1.1741700000000002,1100000.0238,5789999.9619,2018-07-31T12:45:49.651000Z
1.17413,1.1741700000000002,1100000.0238,3000000.0,2018-07-31T12:45:51.068000Z
1.17413,1.17414,1000000.0,1000000.0,2018-07-31T12:45:51.697000Z
1.17412,1.17415,1950000.0477,1000000.0,2018-07-31T12:45:52.207000Z
1.17413,1.1741700000000002,1100000.0238,9819999.6948,2018-07-31T12:45:52.674000Z
1.17413,1.17416,1100000.0238,1000000.0,2018-07-31T12:45:53.341000Z
