bid,ask,bid_vol,ask_vol,time
1.1037299999999999,1.1037700000000001,1250000.0,7309999.9428,2019-08-30T12:45:00.522000Z
1.1037299999999999,1.10376,1690000.0572,1000000.0,2019-08-30T12:45:00.725000Z
1.1037299999999999,1.1037700000000001,1250000.0,7309999.9428,2019-08-30T12:45:00.831000Z
1.1037299999999999,1.10376,1250000.0,1000000.0,2019-08-30T12:45:01.030000Z
1.10374,1.1037700000000001,2250000.0,1889999.9857,2019-08-30T12:45:02.776000Z
1.10374,1.1037700000000001,1100000.0238,2059999.9428,2019-08-30T12:45:02.878000Z
1.10374,1.1037700000000001,1750000.0,1200000.0477,2019-08-30T12:45:03.030000Z
1.10374,1.10378,1250000.0,8289999.9619,2019-08-30T12:45:03.131000Z
1.10375,1.10379,2500000.0,2819999.9332,2019-08-30T12:45:03.762000Z
1.10376,1.10379,1250000.0,2319999.9332,2019-08-30T12:45:03.813000Z
1.10376,1.1037700000000001,1250000.0,3750000.0,2019-08-30T12:45:03.865000Z
1.10376,1.10378,2500000.0,1500000.0,2019-08-30T12:45:03.995000Z
1.10376,1.10379,1250000.0,2059999.9428,2019-08-30T12:45:04.097000Z
1.10376,1.10378,1750000.0,5250000.0,2019-08-30T12:45:04.249000Z
1.10376,1.10379,1250000.0,2059999.9428,2019-08-30T12:45:04.351000Z
1.10374,1.10379,4449999.8093,1309999.9428,2019-08-30T12:45:04.732000Z
1.10375,1.10378,1389999.9857,1000000.0,2019-08-30T12:45:06.761000Z
1.10375,1.1037700000000001,1100000.0238,4869999.8856,2019-08-30T12:45:06.862000Z
1.1037299999999999,1.1037700000000001,1250000.0,5619999.8856,2019-08-30T12:45:09.530000Z
1.1037299999999999,1.10375,1000000.0,2250000.0,2019-08-30T12:45:09.582000Z
1.10372,1.10375,2809999.9428,5619999.8856,2019-08-30T12:45:10.093000Z
1.10372,1.1037299999999999,1250000.0,1120000.0048,2019-08-30T12:45:10.194000Z
1.1037100000000002,1.10372,1250000.0,1000000.0,2019-08-30T12:45:10.296000Z
1.1037000000000001,1.1037299999999999,2059999.9428,1120000.0048,2019-08-30T12:45:10.398000Z
1.1037100000000002,1.10374,1309999.9428,1870000.0048,2019-08-30T12:45:10.787000Z
1.10372,1.10374,1250000.0,2250000.0,2019-08-30T12:45:10.989000Z
1.1037100000000002,1.1037299999999999,2119999.8856,1000000.0,2019-08-30T12:45:13.895000Z
1.1037000000000001,1.1037299999999999,3670000.0763,1000000.0,2019-08-30T12:45:13.997000Z
1.1037100000000002,1.10375,2440000.0572,2809999.9428,2019-08-30T12:45:14.478000Z
1.10372,1.10375,1000000.0,2059999.9428,2019-08-30T12:45:14.934000Z
1.1037100000000002,1.10375,2440000.0572,1309999.9428,2019-08-30T12:45:15.499000Z
1.10372,1.10375,1250000.0,1120000.0048,2019-08-30T12:45:15.600000Z
1.10374,1.10376,1000000.0,7440000.0572,2019-08-30T12:45:19.321000Z
1.10374,1.10376,1000000.0,5619999.8856,2019-08-30T12:45:19.422000Z
1.10374,1.10375,1000000.0,1000000.0,2019-08-30T12:45:19.574000Z
1.1037299999999999,1.10375,1500000.0,1100000.0238,2019-08-30T12:45:19.933000Z
1.1037299999999999,1.10375,1000000.0,2000000.0,2019-08-30T12:45:20.236000Z
1.1037299999999999,1.10375,1000000.0,1120000.0048,2019-08-30T12:45:20.337000Z
1.10374,1.10376,1000000.0,2000000.0,2019-08-30T12:45:21.010000Z
1.1037299999999999,1.10375,1250000.0,3750000.0,2019-08-30T12:45:21.375000Z
1.10372,1.10374,1000000.0,1870000.0048,2019-08-30T12:45:21.793000Z
1.1037000000000001,1.10374,3000000.0,4869999.8856,2019-08-30T12:45:21.844000Z
1.1037100000000002,1.10374,1250000.0,2619999.8856,2019-08-30T12:45:21.895000Z
1.1037100000000002,1.10375,3000000.0,1500000.0,2019-08-30T12:45:22.097000Z
1.10372,1.10375,2140000.1049,1000000.0,2019-08-30T12:45:22.198000Z
1.10372,1.10375,3319999.9332,1000000.0,2019-08-30T12:45:22.299000Z
1.10375,1.1037700000000001,1690000.0572,1000000.0,2019-08-30T12:45:24.274000Z
1.10379,1.1038000000000001,1000000.0,1250000.0,2019-08-30T12:45:24.365000Z
1.1038100000000002,1.10383,1000000.0,2119999.8856,2019-08-30T12:45:24.419000Z
1.10382,1.10384,1120000.0048,3940000.0572,2019-08-30T12:45:24.470000Z
1.1038100000000002,1.10382,1570000.0525,1000000.0,2019-08-30T12:45:24.520000Z
1.1038000000000001,1.10382,1000000.0,2619999.8856,2019-08-30T12:45:24.622000Z
1.10379,1.10382,2809999.9428,4119999.8856,2019-08-30T12:45:24.724000Z
1.10379,1.10382,1500000.0,4440000.0572,2019-08-30T12:45:25.637000Z
1.1037700000000001,1.1038100000000002,1250000.0,1309999.9428,2019-08-30T12:45:26.615000Z
1.1037700000000001,1.1038100000000002,2160000.0858,1690000.0572,2019-08-30T12:45:26.717000Z
1.1037700000000001,1.1038100000000002,1250000.0,1690000.0572,2019-08-30T12:45:26.818000Z
1.1037700000000001,1.1038000000000001,1250000.0,1000000.0,2019-08-30T12:45:28.027000Z
1.1037700000000001,1.10382,1690000.0572,5699999.8093,2019-08-30T12:45:30.711000Z
1.10379,1.10382,3369999.8856,1120000.0048,2019-08-30T12:45:31.343000Z
1.10379,1.10383,2559999.9428,3940000.0572,2019-08-30T12:45:31.444000Z
1.1038000000000001,1.10382,1309999.9428,1000000.0,2019-08-30T12:45:31.698000Z
1.10379,1.10383,3369999.8856,1500000.0,2019-08-30T12:45:32.262000Z
1.10379,1.10383,3369999.8856,2369999.8856,2019-08-30T12:45:32.377000Z
1.10379,1.10382,1690000.0572,1120000.0048,2019-08-30T12:45:33.144000Z
1.10379,1.10383,5349999.9046,4119999.8856,2019-08-30T12:45:33.289000Z
1.10379,1.10383,4000000.0,2000000.0,2019-08-30T12:45:33.390000Z
1.1038000000000001,1.10384,2869999.8856,1000000.0,2019-08-30T12:45:34.871000Z
1.1038000000000001,1.10385,2869999.8856,5260000.2289,2019-08-30T12:45:34.922000Z
1.1038100000000002,1.10384,2500000.0,1120000.0048,2019-08-30T12:45:35.352000Z
1.1038100000000002,1.10385,2869999.8856,1120000.0048,2019-08-30T12:45:37.062000Z
1.10382,1.10385,1750000.0,4869999.8856,2019-08-30T12:45:41.324000Z
1.10382,1.10385,1250000.0,4869999.8856,2019-08-30T12:45:41.722000Z
1.1038100000000002,1.10384,2869999.8856,1000000.0,2019-08-30T12:45:41.924000Z
1.1038000000000001,1.10383,1120000.0048,1309999.9428,2019-08-30T12:45:42.038000Z
1.10379,1.10383,2809999.9428,1309999.9428,2019-08-30T12:45:42.190000Z
1.10379,1.10383,1870000.0048,3700000.0477,2019-08-30T12:45:42.291000Z
1.1038000000000001,1.10382,1000000.0,1000000.0,2019-08-30T12:45:42.392000Z
1.10379,1.10383,2140000.1049,1759999.9905,2019-08-30T12:45:42.672000Z
1.10379,1.10383,2059999.9428,3759999.9905,2019-08-30T12:45:42.807000Z
1.10379,1.10382,2059999.9428,2369999.8856,2019-08-30T12:45:43.318000Z
1.1038000000000001,1.1038100000000002,1000000.0,1120000.0048,2019-08-30T12:45:43.640000Z
1.10379,1.10382,2059999.9428,2819999.9332,2019-08-30T12:45:43.742000Z
1.10379,1.10382,5500000.0,1509999.9905,2019-08-30T12:45:44.219000Z
1.1038100000000002,1.10383,1370000.0048,3069999.9332,2019-08-30T12:45:44.270000Z
1.10382,1.10384,1250000.0,2059999.9428,2019-08-30T12:45:44.371000Z
1.10382,1.10384,1250000.0,1120000.0048,2019-08-30T12:45:44.472000Z
