bid,ask,bid_vol,ask_vol,time
1.23118,1.2312,1870000.0048,1250000.0,2018-03-29T12:45:00.184000Z
1.23116,1.23118,5320000.1717,1870000.0048,2018-03-29T12:45:00.737000Z
1.2311400000000001,1.23118,2700000.0477,7010000.2289,2018-03-29T12:45:00.790000Z
1.2311400000000001,1.23116,2250000.0,1120000.0048,2018-03-29T12:45:01.307000Z
1.23113,1.23115,2319999.9332,1000000.0,2018-03-29T12:45:03.156000Z
1.2311100000000001,1.23113,3069999.9332,1000000.0,2018-03-29T12:45:03.262000Z
1.2311100000000001,1.2311400000000001,1120000.0048,3559999.9428,2018-03-29T12:45:03.794000Z
1.2311100000000001,1.23113,1000000.0,1500000.0,2018-03-29T12:45:04.345000Z
1.23109,1.23113,8699999.8093,5059999.9428,2018-03-29T12:45:04.895000Z
1.23109,1.23113,5510000.2289,5139999.8665,2018-03-29T12:45:05.919000Z
1.23108,1.23109,3069999.9332,1000000.0,2018-03-29T12:45:07.816000Z
1.23106,1.23108,1309999.9428,2700000.0477,2018-03-29T12:45:08.068000Z
1.23107,1.23109,3069999.9332,1870000.0048,2018-03-29T12:45:08.426000Z
1.23108,1.2311,1100000.0238,1100000.0238,2018-03-29T12:45:08.478000Z
1.23109,1.2311100000000001,1950000.0477,1100000.0238,2018-03-29T12:45:08.736000Z
1.23109,1.23113,2700000.0477,8699999.8093,2018-03-29T12:45:08.788000Z
1.23109,1.23113,1950000.0477,10390000.3433,2018-03-29T12:45:10.792000Z
1.23109,1.23113,1950000.0477,11510000.2289,2018-03-29T12:45:11.306000Z
1.23109,1.2311200000000002,3069999.9332,2619999.8856,2018-03-29T12:45:11.862000Z
1.23108,1.2311,2509999.9905,1250000.0,2018-03-29T12:45:12.019000Z
1.23106,1.23109,3450000.0477,1000000.0,2018-03-29T12:45:12.284000Z
1.23106,1.23109,3069999.9332,1870000.0048,2018-03-29T12:45:13.321000Z
1.23106,1.23108,3069999.9332,1000000.0,2018-03-29T12:45:13.931000Z
1.23107,1.23109,1120000.0048,1870000.0048,2018-03-29T12:45:14.861000Z
1.23107,1.23108,1120000.0048,1000000.0,2018-03-29T12:45:15.632000Z
1.23107,1.23109,1120000.0048,2250000.0,2018-03-29T12:45:16.292000Z
1.23109,1.2311100000000001,1120000.0048,4309999.9428,2018-03-29T12:45:16.939000Z
1.23108,1.2311,5320000.1717,1000000.0,2018-03-29T12:45:17.467000Z
1.23108,1.2311100000000001,3819999.9332,1120000.0048,2018-03-29T12:45:18.547000Z
1.23108,1.2311100000000001,3450000.0477,1000000.0,2018-03-29T12:45:19.992000Z
1.23109,1.2311,1000000.0,1000000.0,2018-03-29T12:45:20.505000Z
1.23108,1.2311100000000001,3069999.9332,1000000.0,2018-03-29T12:45:21.040000Z
1.23108,1.2311100000000001,3450000.0477,1000000.0,2018-03-29T12:45:23.037000Z
1.23109,1.2311,1500000.0,1000000.0,2018-03-29T12:45:23.575000Z
1.23108,1.2311100000000001,6449999.8093,1000000.0,2018-03-29T12:45:24.279000Z
1.23106,1.2311,7389999.8665,3940000.0572,2018-03-29T12:45:24.693000Z
1.23107,1.2311,2319999.9332,1690000.0572,2018-03-29T12:45:25.272000Z
1.23107,1.23109,1500000.0,1500000.0,2018-03-29T12:45:26.579000Z
1.23106,1.23109,1120000.0048,4119999.8856,2018-03-29T12:45:27.738000Z
1.23105,1.23106,1000000.0,1000000.0,2018-03-29T12:45:27.841000Z
1.23105,1.23107,1000000.0,1120000.0048,2018-03-29T12:45:28.560000Z
1.23105,1.23106,1000000.0,1000000.0,2018-03-29T12:45:29.218000Z
1.23105,1.23107,1000000.0,5250000.0,2018-03-29T12:45:29.735000Z
1.23103,1.23104,2319999.9332,1000000.0,2018-03-29T12:45:30.161000Z
1.2310100000000002,1.23103,1269999.9809,1759999.9905,2018-03-29T12:45:30.267000Z
1.2310100000000002,1.2310200000000002,1120000.0048,1000000.0,2018-03-29T12:45:30.863000Z
1.231,1.2310200000000002,1120000.0048,2250000.0,2018-03-29T12:45:31.584000Z
1.231,1.23103,1870000.0048,4199999.8093,2018-03-29T12:45:32.130000Z
1.231,1.2310200000000002,1870000.0048,2250000.0,2018-03-29T12:45:33.079000Z
1.231,1.23103,1870000.0048,4199999.8093,2018-03-29T12:45:33.583000Z
1.231,1.23103,1120000.0048,4199999.8093,2018-03-29T12:45:34.131000Z
1.231,1.23103,1120000.0048,3000000.0,2018-03-29T12:45:34.980000Z
1.23099,1.23103,3750000.0,6260000.2289,2018-03-29T12:45:35.643000Z
1.23099,1.23103,2250000.0,4389999.8665,2018-03-29T12:45:36.160000Z
1.23099,1.2310100000000002,1500000.0,1500000.0,2018-03-29T12:45:36.411000Z
1.2309700000000001,1.231,8850000.3815,3000000.0,2018-03-29T12:45:36.466000Z
1.23099,1.2310100000000002,1120000.0048,4389999.8665,2018-03-29T12:45:36.614000Z
1.23098,1.231,1000000.0,1950000.0477,2018-03-29T12:45:38.016000Z
1.23099,1.23103,9369999.8856,4570000.1717,2018-03-29T12:45:38.533000Z
1.2310100000000002,1.2310200000000002,1000000.0,2250000.0,2018-03-29T12:45:38.585000Z
1.23099,1.2310200000000002,3299999.9523,3450000.0477,2018-03-29T12:45:38.747000Z
1.23099,1.2310100000000002,1120000.0048,1200000.0477,2018-03-29T12:45:39.276000Z
1.23099,1.231,1000000.0,1000000.0,2018-03-29T12:45:39.787000Z
1.23099,1.2310100000000002,1000000.0,2250000.0,2018-03-29T12:45:40.352000Z
1.23099,1.231,1000000.0,1000000.0,2018-03-29T12:45:41.751000Z
1.23099,1.2310100000000002,1000000.0,1950000.0477,2018-03-29T12:45:42.259000Z
1.23099,1.231,1000000.0,1000000.0,2018-03-29T12:45:44.728000Z
1.23099,1.2310100000000002,1000000.0,1000000.0,2018-03-29T12:45:45.274000Z
1.23099,1.231,1000000.0,1000000.0,2018-03-29T12:45:46.262000Z
1.23096,1.23099,5769999.9809,4119999.8856,2018-03-29T12:45:46.963000Z
1.23093,1.23096,4690000.0572,1000000.0,2018-03-29T12:45:47.118000Z
1.23093,1.23096,1500000.0,2319999.9332,2018-03-29T12:45:47.664000Z
1.23093,1.23096,1000000.0,5360000.1335,2018-03-29T12:45:48.197000Z
1.2309200000000002,1.23095,2319999.9332,1200000.0477,2018-03-29T12:45:48.962000Z
1.23089,1.2309100000000002,1870000.0048,2319999.9332,2018-03-29T12:45:49.274000Z
1.23088,1.2309,1000000.0,1200000.0477,2018-03-29T12:45:49.326000Z
1.23086,1.23088,6070000.1717,1000000.0,2018-03-29T12:45:49.554000Z
1.23085,1.2308700000000001,2250000.0,2700000.0477,2018-03-29T12:45:50.067000Z
1.23083,1.23086,1000000.0,2319999.9332,2018-03-29T12:45:50.243000Z
1.2308100000000002,1.23084,2250000.0,6000000.0,2018-03-29T12:45:50.348000Z
1.2308100000000002,1.23082,1120000.0048,1000000.0,2018-03-29T12:45:50.604000Z
1.2308100000000002,1.23084,1120000.0048,8319999.6948,2018-03-29T12:45:50.656000Z
1.2308000000000001,1.23083,2250000.0,5510000.2289,2018-03-29T12:45:50.963000Z
1.23079,1.23082,2809999.9428,1200000.0477,2018-03-29T12:45:51.113000Z
1.23079,1.23082,2059999.9428,1200000.0477,2018-03-29T12:45:51.625000Z
1.23078,1.23082,8250000.0,4199999.8093,2018-03-29T12:45:52.127000Z
1.2308000000000001,1.23082,1000000.0,3450000.0477,2018-03-29T12:45:52.673000Z
1.23079,1.23082,4690000.0572,2250000.0,2018-03-29T12:45:54.624000Z
1.23079,1.23082,2440000.0572,3190000.0572,2018-03-29T12:45:55.244000Z
1.23079,1.23082,2250000.0,1100000.0238,2018-03-29T12:45:55.945000Z
1.23078,1.2308100000000002,1500000.0,3750000.0,2018-03-29T12:45:55.997000Z
1.2307299999999999,1.2307700000000001,1250000.0,2509999.9905,2018-03-29T12:45:56.303000Z
1.2307299999999999,1.23075,2440000.0572,1250000.0,2018-03-29T12:45:56.869000Z
1.23076,1.2307700000000001,1500000.0,3259999.9905,2018-03-29T12:45:57.022000Z
1.23078,1.2308000000000001,3369999.8856,2140000.1049,2018-03-29T12:45:57.176000Z
1.2308000000000001,1.23082,1000000.0,2700000.0477,2018-03-29T12:45:57.278000Z
1.2308100000000002,1.23084,2250000.0,1100000.0238,2018-03-29T12:45:57.600000Z
1.2308000000000001,1.23082,1389999.9857,1000000.0,2018-03-29T12:45:57.651000Z
1.23078,1.23082,3369999.8856,1200000.0477,2018-03-29T12:45:58.702000Z
1.23078,1.23082,2440000.0572,3819999.9332,2018-03-29T12:45:59.216000Z
1.23078,1.23082,1690000.0572,3819999.9332,2018-03-29T12:45:59.921000Z
1.23078,1.23082,1120000.0048,3640000.1049,2018-03-29T12:46:00.422000Z
1.23078,1.2308000000000001,1000000.0,1370000.0048,2018-03-29T12:46:00.882000Z
1.23079,1.23082,1120000.0048,3819999.9332,2018-03-29T12:46:01.233000Z
1.23079,1.2308100000000002,1500000.0,1200000.0477,2018-03-29T12:46:02.202000Z
1.23079,1.23082,1250000.0,5690000.0572,2018-03-29T12:46:02.718000Z
1.23079,1.23082,1250000.0,5320000.1717,2018-03-29T12:46:03.333000Z
1.2308000000000001,1.23082,1000000.0,6639999.8665,2018-03-29T12:46:04.250000Z
1.23079,1.2308100000000002,2890000.1049,1500000.0,2018-03-29T12:46:04.792000Z
1.2308100000000002,1.23083,2809999.9428,6070000.1717,2018-03-29T12:46:05.364000Z
1.23083,1.23086,1000000.0,5769999.9809,2018-03-29T12:46:05.535000Z
1.23083,1.2308700000000001,2059999.9428,2099999.9046,2018-03-29T12:46:06.199000Z
1.23084,1.2308700000000001,1000000.0,4719999.7902,2018-03-29T12:46:06.787000Z
1.23083,1.2308700000000001,3220000.0286,1840000.0334,2018-03-29T12:46:08.241000Z
1.23083,1.2308700000000001,2140000.1049,3900000.0954,2018-03-29T12:46:08.745000Z
1.23083,1.2308700000000001,2140000.1049,1149999.9762,2018-03-29T12:46:09.295000Z
1.23083,1.2308700000000001,3039999.9619,4690000.0572,2018-03-29T12:46:10.136000Z
1.23083,1.2308700000000001,2890000.1049,4690000.0572,2018-03-29T12:46:10.699000Z
1.23083,1.2308700000000001,1759999.9905,10949999.8093,2018-03-29T12:46:11.220000Z
1.2308100000000002,1.23084,10010000.2289,4119999.8856,2018-03-29T12:46:11.483000Z
1.23079,1.23083,6449999.8093,2619999.8856,2018-03-29T12:46:11.725000Z
1.2308100000000002,1.23084,1000000.0,6079999.9237,2018-03-29T12:46:11.778000Z
1.23082,1.23086,4309999.9428,7010000.2289,2018-03-29T12:46:12.204000Z
1.23082,1.23085,3640000.1049,1000000.0,2018-03-29T12:46:12.831000Z
1.23082,1.2308700000000001,8510000.2289,12520000.4578,2018-03-29T12:46:13.349000Z
1.23084,1.2308700000000001,1870000.0048,2619999.8856,2018-03-29T12:46:13.725000Z
1.23084,1.23088,1250000.0,10390000.3433,2018-03-29T12:46:14.707000Z
1.23084,1.23086,1009999.9905,1000000.0,2018-03-29T12:46:15.856000Z
1.23084,1.2308700000000001,1100000.0238,5699999.8093,2018-03-29T12:46:16.372000Z
1.23093,1.23094,1120000.0048,3450000.0477,2018-03-29T12:46:16.699000Z
1.23093,1.2309700000000001,1370000.0048,11140000.3433,2018-03-29T12:46:16.909000Z
1.23093,1.23096,2059999.9428,2809999.9428,2018-03-29T12:46:18.069000Z
1.23093,1.23096,2619999.8856,1500000.0,2018-03-29T12:46:19.153000Z
1.23093,1.23095,1950000.0477,3190000.0572,2018-03-29T12:46:19.701000Z
1.2309100000000002,1.23094,2769999.9809,2700000.0477,2018-03-29T12:46:19.857000Z
1.2309100000000002,1.23093,1950000.0477,1000000.0,2018-03-29T12:46:19.909000Z
1.2309100000000002,1.23093,1000000.0,1120000.0048,2018-03-29T12:46:20.415000Z
1.2309100000000002,1.2309200000000002,1000000.0,1000000.0,2018-03-29T12:46:21.079000Z
1.2309100000000002,1.23093,1000000.0,1009999.9905,2018-03-29T12:46:21.602000Z
1.2309100000000002,1.2309200000000002,1000000.0,1500000.0,2018-03-29T12:46:22.427000Z
1.2309,1.2309200000000002,1000000.0,2250000.0,2018-03-29T12:46:22.946000Z
1.2309,1.2309200000000002,1000000.0,2059999.9428,2018-03-29T12:46:24.833000Z
1.2308700000000001,1.23089,1200000.0477,1000000.0,2018-03-29T12:46:25.041000Z
1.23084,1.23088,1870000.0048,6260000.2289,2018-03-29T12:46:25.218000Z
1.23082,1.23086,4199999.8093,1870000.0048,2018-03-29T12:46:25.627000Z
1.23084,1.2308700000000001,1000000.0,3640000.1049,2018-03-29T12:46:25.678000Z
1.23084,1.2308700000000001,1000000.0,1200000.0477,2018-03-29T12:46:26.730000Z
1.2308000000000001,1.23082,1120000.0048,1500000.0,2018-03-29T12:46:27.070000Z
1.23079,1.23082,1950000.0477,3069999.9332,2018-03-29T12:46:27.588000Z
1.23079,1.23082,1000000.0,2319999.9332,2018-03-29T12:46:28.243000Z
1.2307700000000001,1.2308000000000001,3450000.0477,1000000.0,2018-03-29T12:46:29.545000Z
1.23079,1.2308000000000001,1000000.0,1000000.0,2018-03-29T12:46:30.073000Z
1.23079,1.23083,1500000.0,12670000.0763,2018-03-29T12:46:30.126000Z
1.2308100000000002,1.23083,6820000.1717,1000000.0,2018-03-29T12:46:30.230000Z
1.23082,1.23085,10390000.3433,1120000.0048,2018-03-29T12:46:30.345000Z
1.23084,1.23086,1000000.0,2700000.0477,2018-03-29T12:46:31.639000Z
1.23083,1.23086,1200000.0477,2700000.0477,2018-03-29T12:46:34.102000Z
1.2308100000000002,1.23083,1120000.0048,1570000.0525,2018-03-29T12:46:34.258000Z
1.2308000000000001,1.23084,1570000.0525,9069999.6948,2018-03-29T12:46:34.803000Z
1.2308100000000002,1.23085,6260000.2289,2319999.9332,2018-03-29T12:46:36.097000Z
1.23083,1.2308700000000001,1759999.9905,10760000.2289,2018-03-29T12:46:36.508000Z
1.23083,1.2308700000000001,1570000.0525,11319999.6948,2018-03-29T12:46:37.009000Z
1.23083,1.2308700000000001,2890000.1049,7909999.8474,2018-03-29T12:46:41.254000Z
1.23085,1.2308700000000001,2140000.1049,1250000.0,2018-03-29T12:46:41.718000Z
1.23084,1.2308700000000001,1100000.0238,1100000.0238,2018-03-29T12:46:41.823000Z
1.23083,1.2308700000000001,3259999.9905,10239999.7711,2018-03-29T12:46:42.370000Z
1.23083,1.23085,1690000.0572,1000000.0,2018-03-29T12:46:42.885000Z
1.23083,1.23086,1500000.0,2619999.8856,2018-03-29T12:46:43.417000Z
1.23083,1.23085,2059999.9428,1000000.0,2018-03-29T12:46:43.960000Z
1.23082,1.23084,1250000.0,2250000.0,2018-03-29T12:46:44.767000Z
1.23083,1.23086,3190000.0572,1500000.0,2018-03-29T12:46:45.183000Z
1.23084,1.23085,1120000.0048,1000000.0,2018-03-29T12:46:45.792000Z
1.23084,1.2308700000000001,1120000.0048,6489999.7711,2018-03-29T12:46:46.106000Z
1.23083,1.23086,4690000.0572,1000000.0,2018-03-29T12:46:46.620000Z
1.23083,1.2308700000000001,4690000.0572,2140000.1049,2018-03-29T12:46:47.188000Z
1.23085,1.23088,5250000.0,5889999.8665,2018-03-29T12:46:47.447000Z
1.23088,1.2309100000000002,1000000.0,11890000.3433,2018-03-29T12:46:47.605000Z
1.2308700000000001,1.2309100000000002,4760000.2289,7010000.2289,2018-03-29T12:46:48.123000Z
1.2308700000000001,1.2309,4199999.8093,1000000.0,2018-03-29T12:46:48.626000Z
1.23088,1.2309100000000002,4500000.0,1500000.0,2018-03-29T12:46:49.025000Z
1.23088,1.2309200000000002,6340000.1526,1120000.0048,2018-03-29T12:46:49.551000Z
1.23088,1.2309200000000002,5889999.8665,1320000.0525,2018-03-29T12:46:50.533000Z
1.23089,1.2309200000000002,1120000.0048,1250000.0,2018-03-29T12:46:51.472000Z
1.23089,1.2309200000000002,1500000.0,1620000.0048,2018-03-29T12:46:53.057000Z
1.2309100000000002,1.2309200000000002,1000000.0,1000000.0,2018-03-29T12:46:55.254000Z
1.23093,1.23095,2250000.0,1120000.0048,2018-03-29T12:46:55.358000Z
1.23093,1.23096,3750000.0,1000000.0,2018-03-29T12:46:55.411000Z
1.23093,1.23096,3559999.9428,1000000.0,2018-03-29T12:46:56.985000Z
1.23093,1.23096,7389999.8665,1000000.0,2018-03-29T12:46:57.844000Z
1.23094,1.23098,1950000.0477,4349999.9046,2018-03-29T12:46:58.376000Z
1.23094,1.23098,1950000.0477,1120000.0048,2018-03-29T12:46:58.926000Z
1.23094,1.2309700000000001,5019999.9809,1000000.0,2018-03-29T12:46:59.733000Z
1.23093,1.23098,3670000.0763,5320000.1717,2018-03-29T12:47:00.277000Z
1.23093,1.2309700000000001,3559999.9428,1000000.0,2018-03-29T12:47:00.748000Z
1.23093,1.23094,1200000.0477,2700000.0477,2018-03-29T12:47:00.853000Z
1.2309100000000002,1.23093,2809999.9428,1000000.0,2018-03-29T12:47:00.957000Z
1.2309100000000002,1.23094,1120000.0048,2250000.0,2018-03-29T12:47:01.522000Z
1.2309200000000002,1.23093,1049999.9523,1000000.0,2018-03-29T12:47:02.039000Z
1.2309100000000002,1.23093,1000000.0,1370000.0048,2018-03-29T12:47:02.598000Z
1.2309,1.23093,1570000.0525,3640000.1049,2018-03-29T12:47:03.259000Z
1.2309,1.2309100000000002,1000000.0,1000000.0,2018-03-29T12:47:04.008000Z
1.23089,1.2309100000000002,3450000.0477,1000000.0,2018-03-29T12:47:05.518000Z
1.23089,1.2309200000000002,2619999.8856,1870000.0048,2018-03-29T12:47:09.456000Z
1.23089,1.2309100000000002,2619999.8856,1419999.9571,2018-03-29T12:47:10.204000Z
1.23088,1.2309200000000002,6449999.8093,3450000.0477,2018-03-29T12:47:13.473000Z
1.23088,1.2309200000000002,5699999.8093,3819999.9332,2018-03-29T12:47:14.837000Z
1.23088,1.2309200000000002,10390000.3433,4119999.8856,2018-03-29T12:47:15.433000Z
1.23089,1.2309200000000002,1000000.0,4500000.0,2018-03-29T12:47:16.604000Z
1.2309,1.2309200000000002,1000000.0,3750000.0,2018-03-29T12:47:17.498000Z
1.2309100000000002,1.2309200000000002,1100000.0238,3369999.8856,2018-03-29T12:47:18.367000Z
1.23093,1.23094,1000000.0,1950000.0477,2018-03-29T12:47:18.419000Z
1.23094,1.2309700000000001,2440000.0572,4570000.1717,2018-03-29T12:47:18.635000Z
1.23095,1.2309700000000001,1120000.0048,1500000.0,2018-03-29T12:47:19.143000Z
1.23095,1.23098,1000000.0,2440000.0572,2018-03-29T12:47:20.653000Z
1.23095,1.2309700000000001,1000000.0,1000000.0,2018-03-29T12:47:21.222000Z
1.23095,1.23098,1000000.0,2440000.0572,2018-03-29T12:47:21.736000Z
1.23095,1.2309700000000001,1000000.0,1000000.0,2018-03-29T12:47:22.275000Z
1.23094,1.2309700000000001,3259999.9905,1000000.0,2018-03-29T12:47:22.790000Z
1.23094,1.23096,6000000.0,1000000.0,2018-03-29T12:47:23.426000Z
1.23093,1.23094,1200000.0477,1500000.0,2018-03-29T12:47:23.532000Z
1.2309100000000002,1.23093,1370000.0048,3369999.8856,2018-03-29T12:47:23.585000Z
1.2309,1.2309100000000002,1120000.0048,1120000.0048,2018-03-29T12:47:23.639000Z
1.23088,1.2309100000000002,11699999.8093,1120000.0048,2018-03-29T12:47:23.795000Z
1.23089,1.2309100000000002,1000000.0,1120000.0048,2018-03-29T12:47:24.676000Z
1.23088,1.2309100000000002,11319999.6948,1120000.0048,2018-03-29T12:47:25.219000Z
1.23089,1.2309100000000002,1000000.0,1120000.0048,2018-03-29T12:47:26.256000Z
1.23088,1.2309200000000002,6820000.1717,3190000.0572,2018-03-29T12:47:26.944000Z
1.23089,1.2309100000000002,1000000.0,1309999.9428,2018-03-29T12:47:28.019000Z
1.23089,1.2309100000000002,1000000.0,1309999.9428,2018-03-29T12:47:28.630000Z
1.23088,1.2309100000000002,9819999.6948,1120000.0048,2018-03-29T12:47:29.292000Z
1.23089,1.2309100000000002,1000000.0,1250000.0,2018-03-29T12:47:30.154000Z
1.23088,1.2309100000000002,5320000.1717,1000000.0,2018-03-29T12:47:32.747000Z
1.23089,1.2309100000000002,1000000.0,1250000.0,2018-03-29T12:47:33.340000Z
1.23088,1.2309200000000002,3069999.9332,4690000.0572,2018-03-29T12:47:34.053000Z
1.23088,1.2309200000000002,2509999.9905,2809999.9428,2018-03-29T12:47:35.870000Z
1.23089,1.2309100000000002,2440000.0572,1000000.0,2018-03-29T12:47:36.788000Z
1.23088,1.2309200000000002,7570000.1717,2809999.9428,2018-03-29T12:47:37.303000Z
1.23088,1.2309200000000002,7199999.8093,3190000.0572,2018-03-29T12:47:38.557000Z
1.2309,1.2309200000000002,1500000.0,3750000.0,2018-03-29T12:47:43.385000Z
1.23089,1.2309200000000002,1500000.0,2809999.9428,2018-03-29T12:47:43.960000Z
1.2308700000000001,1.23089,1100000.0238,4309999.9428,2018-03-29T12:47:49.897000Z
1.23085,1.23088,1870000.0048,1500000.0,2018-03-29T12:47:51.152000Z
1.23085,1.23088,1000000.0,3940000.0572,2018-03-29T12:47:51.671000Z
1.2308000000000001,1.23082,1309999.9428,1000000.0,2018-03-29T12:47:52.816000Z
1.23075,1.23078,4500000.0,1570000.0525,2018-03-29T12:47:53.082000Z
1.23074,1.23075,8699999.8093,2619999.8856,2018-03-29T12:47:53.546000Z
1.23069,1.2307100000000002,1000000.0,4199999.8093,2018-03-29T12:47:53.653000Z
1.2307100000000002,1.23072,1500000.0,1120000.0048,2018-03-29T12:47:53.812000Z
1.23074,1.23076,2250000.0,1000000.0,2018-03-29T12:47:54.177000Z
1.23076,1.23078,1500000.0,2440000.0572,2018-03-29T12:47:54.230000Z
1.23079,1.23082,1100000.0238,2890000.1049,2018-03-29T12:47:54.441000Z
1.23079,1.23082,2890000.1049,1100000.0238,2018-03-29T12:47:54.596000Z
1.23079,1.23082,1950000.0477,1100000.0238,2018-03-29T12:47:54.699000Z
1.2307700000000001,1.23078,1570000.0525,4500000.0,2018-03-29T12:47:55.042000Z
1.23069,1.23072,2440000.0572,1570000.0525,2018-03-29T12:47:55.201000Z
1.23068,1.2307100000000002,1690000.0572,1950000.0477,2018-03-29T12:47:55.307000Z
1.23068,1.2307100000000002,1000000.0,4389999.8665,2018-03-29T12:47:56.048000Z
1.2307000000000001,1.2307100000000002,2619999.8856,1950000.0477,2018-03-29T12:47:57.926000Z
1.23068,1.2307000000000001,3069999.9332,1250000.0,2018-03-29T12:47:58.250000Z
1.23068,1.23072,2250000.0,4010000.2289,2018-03-29T12:47:58.508000Z
1.23068,1.23072,1500000.0,4760000.2289,2018-03-29T12:47:58.961000Z
1.23068,1.23072,4949999.8093,6070000.1717,2018-03-29T12:47:59.645000Z
1.2307000000000001,1.2307299999999999,3190000.0572,4760000.2289,2018-03-29T12:47:59.803000Z
1.23068,1.2307100000000002,3069999.9332,2250000.0,2018-03-29T12:47:59.998000Z
1.23068,1.2307100000000002,2440000.0572,1950000.0477,2018-03-29T12:48:02.696000Z
1.23068,1.2307100000000002,1309999.9428,1389999.9857,2018-03-29T12:48:03.516000Z
1.23068,1.2307100000000002,2250000.0,1389999.9857,2018-03-29T12:48:03.823000Z
1.2307000000000001,1.23072,2619999.8856,1870000.0048,2018-03-29T12:48:04.091000Z
1.2307299999999999,1.23074,1690000.0572,1870000.0048,2018-03-29T12:48:04.303000Z
1.23074,1.2307700000000001,9640000.3433,1000000.0,2018-03-29T12:48:04.508000Z
1.23075,1.23078,1759999.9905,2319999.9332,2018-03-29T12:48:05.020000Z
1.23075,1.23078,1200000.0477,3259999.9905,2018-03-29T12:48:05.537000Z
1.23074,1.23078,1500000.0,3259999.9905,2018-03-29T12:48:06.208000Z
1.23074,1.23078,3069999.9332,3369999.8856,2018-03-29T12:48:07.006000Z
1.23074,1.23078,1570000.0525,1870000.0048,2018-03-29T12:48:07.654000Z
1.23074,1.2307700000000001,1500000.0,1250000.0,2018-03-29T12:48:08.169000Z
1.23074,1.2307700000000001,1500000.0,1250000.0,2018-03-29T12:48:08.687000Z
1.23074,1.2307700000000001,1500000.0,1250000.0,2018-03-29T12:48:09.219000Z
1.23074,1.23076,2250000.0,1000000.0,2018-03-29T12:48:09.789000Z
1.2307299999999999,1.2307700000000001,4010000.2289,2440000.0572,2018-03-29T12:48:10.438000Z
1.2307299999999999,1.23076,5510000.2289,1000000.0,2018-03-29T12:48:12.128000Z
1.2307100000000002,1.23074,4010000.2289,8699999.8093,2018-03-29T12:48:12.679000Z
1.2307000000000001,1.2307299999999999,3450000.0477,5250000.0,2018-03-29T12:48:12.732000Z
1.2307000000000001,1.23072,1120000.0048,1500000.0,2018-03-29T12:48:13.500000Z
1.23069,1.23072,1870000.0048,1500000.0,2018-03-29T12:48:14.021000Z
1.23068,1.2307000000000001,3369999.8856,1120000.0048,2018-03-29T12:48:14.789000Z
1.23072,1.23075,1120000.0048,2250000.0,2018-03-29T12:48:15.100000Z
1.2307000000000001,1.2307299999999999,6860000.1335,1009999.9905,2018-03-29T12:48:15.619000Z
1.2307000000000001,1.23074,4989999.7711,5139999.8665,2018-03-29T12:48:16.205000Z
1.23072,1.23076,12750000.0,2700000.0477,2018-03-29T12:48:16.516000Z
1.2307299999999999,1.23076,2890000.1049,2700000.0477,2018-03-29T12:48:17.062000Z
1.2307299999999999,1.23075,4239999.7711,1309999.9428,2018-03-29T12:48:17.576000Z
1.2307299999999999,1.23076,1240000.0095,1759999.9905,2018-03-29T12:48:18.101000Z
1.23075,1.23076,1250000.0,2250000.0,2018-03-29T12:48:18.566000Z
1.2307299999999999,1.23075,2250000.0,5250000.0,2018-03-29T12:48:23.798000Z
1.2307299999999999,1.23076,1500000.0,3750000.0,2018-03-29T12:48:24.311000Z
1.2307299999999999,1.23076,5510000.2289,1000000.0,2018-03-29T12:48:24.860000Z
1.2307299999999999,1.23076,6070000.1717,1000000.0,2018-03-29T12:48:25.411000Z
1.23075,1.2307700000000001,1250000.0,1500000.0,2018-03-29T12:48:27.902000Z
1.23075,1.2307700000000001,1389999.9857,2059999.9428,2018-03-29T12:48:28.405000Z
