,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol
,open,high,low,close,open,high,low,close,bid_vol,ask_vol
time,,,,,,,,,,
2018-01-31 14:01:17+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:18+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:19+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:20+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,2.25,1.0
2018-01-31 14:01:21+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:22+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:23+00:00,0.7417100000000001,0.7417100000000001,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,3.0,4.38000011444092
2018-01-31 14:01:24+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,3.0,4.51000010967255
2018-01-31 14:01:25+00:00,0.74169,0.74169,0.74166,0.74166,0.74179,0.74179,0.7417600000000001,0.7417600000000001,5.88000011444092,5.200000047683719
2018-01-31 14:01:26+00:00,0.7416699999999999,0.74168,0.7416699999999999,0.74168,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,3.75,3.61999988555908
2018-01-31 14:01:27+00:00,0.74168,0.74168,0.74168,0.74168,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.0,0.0
2018-01-31 14:01:28+00:00,0.74168,0.74168,0.74168,0.74168,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.0,0.0
2018-01-31 14:01:29+00:00,0.74168,0.74168,0.74168,0.74168,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.0,0.0
2018-01-31 14:01:30+00:00,0.74168,0.74169,0.74168,0.74169,0.7417699999999999,0.74179,0.7417699999999999,0.74179,2.5,7.37999999523163
2018-01-31 14:01:31+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:32+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,1.0,3.5599999427795397
2018-01-31 14:01:33+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:34+00:00,0.74169,0.74169,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:35+00:00,0.74169,0.7417100000000001,0.74169,0.7417100000000001,0.74179,0.74179,0.74179,0.74179,2.0,4.38000011444092
2018-01-31 14:01:36+00:00,0.7417,0.7417,0.7417,0.7417,0.7418,0.7418,0.7418,0.7418,2.30999994277954,6.5700001716613805
2018-01-31 14:01:37+00:00,0.7417,0.7417,0.7417,0.7417,0.7418,0.7418,0.7418,0.7418,2.8099999427795397,1.25
2018-01-31 14:01:38+00:00,0.7417,0.7417,0.74169,0.74169,0.7418,0.7418,0.7418,0.7418,9.15000009536744,2.5
2018-01-31 14:01:39+00:00,0.74168,0.74168,0.74168,0.74168,0.74178,0.74178,0.74178,0.74178,5.48000001907349,2.75
2018-01-31 14:01:40+00:00,0.74168,0.74168,0.74165,0.74165,0.7417600000000001,0.7417600000000001,0.74175,0.74175,6.5,3.9500000476837203
2018-01-31 14:01:41+00:00,0.74165,0.74165,0.74165,0.74165,0.74174,0.74174,0.74174,0.74174,1.0,2.3199999332428
2018-01-31 14:01:42+00:00,0.74165,0.74165,0.74165,0.74165,0.74175,0.74175,0.74175,0.74175,1.25,1.57000005245209
2018-01-31 14:01:43+00:00,0.74165,0.74165,0.74165,0.74165,0.74175,0.74175,0.74175,0.74175,5.05999994277954,1.20000004768372
2018-01-31 14:01:44+00:00,0.74165,0.74166,0.74165,0.74166,0.74175,0.74175,0.74175,0.74175,8.63000011444092,2.7599999904632604
2018-01-31 14:01:45+00:00,0.74166,0.74166,0.74166,0.74166,0.74174,0.74174,0.74174,0.74174,1.5,1.0
2018-01-31 14:01:46+00:00,0.74166,0.74166,0.74166,0.74166,0.74175,0.74175,0.74175,0.74175,3.9400000572204603,1.0
2018-01-31 14:01:47+00:00,0.74166,0.74166,0.74166,0.74166,0.74175,0.74175,0.74175,0.74175,0.0,0.0
2018-01-31 14:01:48+00:00,0.74166,0.74166,0.74166,0.74166,0.7417600000000001,0.7417600000000001,0.7417600000000001,0.7417600000000001,4.69000005722046,1.5
2018-01-31 14:01:49+00:00,0.7416699999999999,0.74168,0.7416699999999999,0.74168,0.7417600000000001,0.7417600000000001,0.7417600000000001,0.7417600000000001,6.05999994277954,2.0
2018-01-31 14:01:50+00:00,0.74168,0.74169,0.74168,0.74169,0.7417699999999999,0.74179,0.7417699999999999,0.74179,4.0,2.25
2018-01-31 14:01:51+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,2.25,1.0
2018-01-31 14:01:52+00:00,0.7417,0.7417,0.7417,0.7417,0.7418,0.7418,0.7418,0.7418,2.3199999332428,1.0
2018-01-31 14:01:53+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,1.0,1.0
2018-01-31 14:01:54+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:55+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,0.0,0.0
2018-01-31 14:01:56+00:00,0.7417,0.7417,0.7417,0.7417,0.74179,0.74179,0.74179,0.74179,5.059999942779539,2.0
2018-01-31 14:01:57+00:00,0.7417,0.7417,0.74169,0.74169,0.74179,0.74179,0.74179,0.74179,5.4299998283386195,2.0
2018-01-31 14:01:58+00:00,0.74174,0.74174,0.74173,0.74173,0.74179,0.74179,0.74179,0.74179,2.94000005722046,2.0
2018-01-31 14:01:59+00:00,0.74174,0.74175,0.74173,0.74173,0.74179,0.74179,0.74178,0.74178,3.25,3.0
2018-01-31 14:02:00+00:00,0.74174,0.74174,0.74174,0.74174,0.74178,0.74178,0.74178,0.74178,1.0,1.0
2018-01-31 14:02:01+00:00,0.74174,0.74174,0.74174,0.74174,0.74178,0.74178,0.74178,0.74178,0.0,0.0
2018-01-31 14:02:02+00:00,0.74174,0.74174,0.74174,0.74174,0.74178,0.74178,0.74178,0.74178,0.0,0.0
2018-01-31 14:02:03+00:00,0.74174,0.74174,0.74174,0.74174,0.7418,0.7418,0.7418,0.7418,2.14000010490417,1.0
2018-01-31 14:02:04+00:00,0.74174,0.74174,0.74174,0.74174,0.7418,0.7418,0.7418,0.7418,1.20000004768372,1.0
2018-01-31 14:02:05+00:00,0.74174,0.74174,0.74174,0.74174,0.7418,0.7418,0.7418,0.7418,3.83000004291535,2.0
2018-01-31 14:02:06+00:00,0.74174,0.74174,0.74174,0.74174,0.7418,0.7418,0.7418,0.7418,1.87999999523163,1.0
2018-01-31 14:02:07+00:00,0.74174,0.74174,0.74174,0.74174,0.7418,0.7418,0.7418,0.7418,1.87999999523163,1.0
2018-01-31 14:02:08+00:00,0.74175,0.74175,0.74175,0.74175,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,2.63000011444092,1.0
2018-01-31 14:02:09+00:00,0.74175,0.74175,0.74175,0.74175,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,4.5,1.0
2018-01-31 14:02:10+00:00,0.74175,0.7417600000000001,0.74175,0.7417600000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,4.38000011444092,2.0
2018-01-31 14:02:11+00:00,0.7417600000000001,0.7417699999999999,0.7417600000000001,0.7417699999999999,0.74182,0.74182,0.74182,0.74182,3.07000005245209,2.0
2018-01-31 14:02:12+00:00,0.74175,0.74175,0.74175,0.74175,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,5.25,2.0
2018-01-31 14:02:13+00:00,0.74175,0.74175,0.74175,0.74175,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.0,0.0
2018-01-31 14:02:14+00:00,0.74175,0.74175,0.74175,0.74175,0.7418100000000001,0.7418100000000001,0.7418100000000001,0.7418100000000001,2.44000005722046,1.0
2018-01-31 14:02:15+00:00,0.74175,0.74175,0.74174,0.74175,0.7418100000000001,0.7418100000000001,0.7418,0.7418,7.180000185966501,3.0
2018-01-31 14:02:16+00:00,0.74175,0.74175,0.74173,0.74173,0.7418,0.7418,0.7418,0.7418,2.2100000381469798,2.0
2018-01-31 14:02:17+00:00,0.74174,0.74174,0.74173,0.74173,0.74179,0.7418,0.74179,0.7418,6.30999994277954,2.0
2018-01-31 14:02:18+00:00,0.74173,0.74174,0.7417100000000001,0.7417100000000001,0.74179,0.74179,0.7417699999999999,0.7417699999999999,9.87999999523163,4.0
2018-01-31 14:02:19+00:00,0.7417199999999999,0.7417199999999999,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,2.94000005722046,2.0
2018-01-31 14:02:20+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,3.05999994277954,2.0
2018-01-31 14:02:21+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,1.5,1.0
2018-01-31 14:02:22+00:00,0.7417199999999999,0.7417199999999999,0.7417100000000001,0.7417100000000001,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,2.0,2.0
2018-01-31 14:02:23+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,1.0,1.0
2018-01-31 14:02:24+00:00,0.7417199999999999,0.7417199999999999,0.7417199999999999,0.7417199999999999,0.74179,0.74179,0.74179,0.74179,2.80999994277954,2.0
2018-01-31 14:02:25+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,1.20000004768372,1.0
2018-01-31 14:02:26+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,4.92999994754791,2.0
2018-01-31 14:02:27+00:00,0.7417,0.7417100000000001,0.74169,0.7417100000000001,0.74174,0.7417699999999999,0.74174,0.7417699999999999,5.87000000476837,3.0
2018-01-31 14:02:28+00:00,0.7417199999999999,0.7417199999999999,0.7417100000000001,0.7417100000000001,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,2.0,2.0
2018-01-31 14:02:29+00:00,0.7417,0.7417,0.7417,0.7417,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,1.5,1.0
2018-01-31 14:02:30+00:00,0.7417,0.7417,0.7417,0.7417,0.7417600000000001,0.7417600000000001,0.7417600000000001,0.7417600000000001,1.0,1.5
2018-01-31 14:02:31+00:00,0.7417,0.7417100000000001,0.7417,0.7417100000000001,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,2.5,2.5
2018-01-31 14:02:32+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.74178,0.74178,1.1000000238418601,1.0
2018-01-31 14:02:33+00:00,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.7417100000000001,0.74178,0.74178,0.7417600000000001,0.7417600000000001,7.960000038146971,2.5
2018-01-31 14:02:34+00:00,0.7417,0.7417,0.74165,0.74165,0.7417600000000001,0.7417600000000001,0.7417199999999999,0.7417199999999999,8.1399998664856,4.5
2018-01-31 14:02:35+00:00,0.74165,0.74165,0.74165,0.74165,0.7417199999999999,0.7417199999999999,0.7417199999999999,0.7417199999999999,0.0,0.0
2018-01-31 14:02:36+00:00,0.74169,0.7417199999999999,0.74169,0.7417199999999999,0.74173,0.74179,0.74173,0.74179,8.16999983787537,4.5
2018-01-31 14:02:37+00:00,0.74174,0.74174,0.74174,0.74174,0.74179,0.74179,0.74179,0.74179,1.87999999523163,1.0
2018-01-31 14:02:38+00:00,0.74174,0.74174,0.74173,0.74173,0.74179,0.74179,0.7417699999999999,0.7417699999999999,2.62999999523163,2.0
2018-01-31 14:02:39+00:00,0.7417199999999999,0.7417199999999999,0.74168,0.74168,0.7417699999999999,0.7417699999999999,0.7417699999999999,0.7417699999999999,2.25,2.5
2018-01-31 14:02:40+00:00,0.74168,0.74168,0.74166,0.74166,0.7417699999999999,0.7417699999999999,0.74173,0.74173,3.5,3.0
2018-01-31 14:02:41+00:00,0.74162,0.74164,0.74159,0.74164,0.7417100000000001,0.74173,0.7417,0.74173,15.01000010967256,6.75
2018-01-31 14:02:42+00:00,0.74164,0.74164,0.74164,0.74164,0.74173,0.74173,0.74173,0.74173,2.25,1.0
2018-01-31 14:02:43+00:00,0.74164,0.74166,0.74164,0.74166,0.74174,0.7417600000000001,0.74174,0.7417600000000001,5.060000061988831,3.44000005722046
2018-01-31 14:02:44+00:00,0.74164,0.74164,0.7416,0.7416,0.7417199999999999,0.7417199999999999,0.74169,0.74169,6.14000010490418,8.5
2018-01-31 14:02:45+00:00,0.7416,0.7416,0.7416,0.7416,0.74169,0.74169,0.74169,0.74169,0.0,0.0
2018-01-31 14:02:46+00:00,0.7416,0.7416,0.7416,0.7416,0.74169,0.74169,0.74169,0.74169,0.0,0.0
2018-01-31 14:02:47+00:00,0.7416,0.7416,0.7416,0.7416,0.74169,0.74169,0.74169,0.74169,0.0,0.0
2018-01-31 14:02:48+00:00,0.74157,0.74157,0.74146,0.74146,0.74161,0.74162,0.74152,0.74152,12.59999978542327,10.20000004768372
2018-01-31 14:02:49+00:00,0.74143,0.74146,0.74143,0.74146,0.74152,0.74152,0.74152,0.74152,2.87000000476837,4.0
2018-01-31 14:02:50+00:00,0.74147,0.74147,0.74147,0.74147,0.74157,0.74158,0.74157,0.74158,8.21000015735626,3.0
2018-01-31 14:02:51+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,1.0,1.0
2018-01-31 14:02:52+00:00,0.74148,0.74148,0.74148,0.74148,0.74156,0.74156,0.74156,0.74156,1.0,1.0
2018-01-31 14:02:53+00:00,0.74148,0.74148,0.74148,0.74148,0.74158,0.74158,0.74158,0.74158,1.57000005245209,1.0
2018-01-31 14:02:54+00:00,0.74149,0.74149,0.74149,0.74149,0.74158,0.74158,0.74158,0.74158,1.57000005245209,1.0
2018-01-31 14:02:55+00:00,0.74147,0.74147,0.74147,0.74147,0.74157,0.74157,0.74157,0.74157,1.25,1.5
2018-01-31 14:02:56+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,3.1300001144409197,3.0
2018-01-31 14:02:57+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,1.6900000572204599,1.5
2018-01-31 14:02:58+00:00,0.74147,0.74147,0.74147,0.74147,0.74155,0.74156,0.74155,0.74156,2.0,3.0
2018-01-31 14:02:59+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:00+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:01+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:02+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:03+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:04+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:05+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:06+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,2.69000005722046,2.0
2018-01-31 14:03:07+00:00,0.74147,0.74147,0.74147,0.74147,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:08+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,1.0,2.3199999332428
2018-01-31 14:03:09+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:10+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:11+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:12+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:13+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:14+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:15+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:16+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:17+00:00,0.74146,0.74146,0.74146,0.74146,0.74156,0.74156,0.74156,0.74156,0.0,0.0
2018-01-31 14:03:18+00:00,0.74146,0.74146,0.74138,0.74138,0.74153,0.74153,0.74149,0.74149,11.75,10.4599997997284
2018-01-31 14:03:19+00:00,0.74138,0.74138,0.74137,0.74137,0.74148,0.74148,0.74148,0.74148,4.95000004768372,2.5
2018-01-31 14:03:20+00:00,0.74137,0.74137,0.74137,0.74137,0.74147,0.74148,0.74147,0.74148,4.25999999046326,3.0
2018-01-31 14:03:21+00:00,0.74137,0.74137,0.7413,0.7413,0.74143,0.74143,0.7414,0.7414,5.75999999046326,8.43999981880188
2018-01-31 14:03:22+00:00,0.7413,0.7413,0.7413,0.7413,0.74141,0.74141,0.74141,0.74141,3.64000010490417,1.6900000572204599
2018-01-31 14:03:23+00:00,0.74131,0.74131,0.74131,0.74131,0.74141,0.74141,0.74141,0.74141,1.20000004768372,1.5
2018-01-31 14:03:24+00:00,0.74131,0.74131,0.74131,0.74131,0.74141,0.74141,0.74141,0.74141,0.0,0.0
2018-01-31 14:03:25+00:00,0.74134,0.74134,0.74134,0.74134,0.74142,0.74143,0.74141,0.74141,7.63000023365021,5.87000000476837
2018-01-31 14:03:26+00:00,0.74132,0.74132,0.74131,0.74131,0.74141,0.74141,0.74141,0.74141,2.99000000953674,3.61000001430512
2018-01-31 14:03:27+00:00,0.74131,0.74131,0.74131,0.74131,0.7414,0.7414,0.7414,0.7414,1.0,1.57000005245209
2018-01-31 14:03:28+00:00,0.74131,0.74131,0.7413,0.7413,0.74139,0.7414,0.74139,0.7414,2.0,3.3300000429153505
2018-01-31 14:03:29+00:00,0.7413,0.74135,0.7413,0.74135,0.7414,0.74142,0.7414,0.74141,4.0,5.06000006198883
2018-01-31 14:03:30+00:00,0.74133,0.74133,0.74131,0.74131,0.74142,0.74142,0.74142,0.74142,7.489999890327449,2.57000005245209
2018-01-31 14:03:31+00:00,0.7413,0.7413,0.74129,0.74129,0.7414,0.74141,0.74139,0.74139,6.5,4.0
2018-01-31 14:03:32+00:00,0.74128,0.74128,0.74121,0.74121,0.74139,0.74139,0.74129,0.74129,12.44999980926514,8.75
2018-01-31 14:03:33+00:00,0.74119,0.74119,0.74119,0.74119,0.74129,0.74129,0.74129,0.74129,1.95000004768372,1.0
2018-01-31 14:03:34+00:00,0.74119,0.74124,0.74119,0.74124,0.74128,0.74133,0.74128,0.74133,9.93999981880188,4.5
2018-01-31 14:03:35+00:00,0.74125,0.74125,0.74125,0.74125,0.74132,0.74133,0.74132,0.74133,2.0,2.0
2018-01-31 14:03:36+00:00,0.74125,0.74125,0.74125,0.74125,0.74133,0.74133,0.74133,0.74133,0.0,0.0
2018-01-31 14:03:37+00:00,0.74125,0.74125,0.74125,0.74125,0.74133,0.74133,0.74133,0.74133,0.0,0.0
2018-01-31 14:03:38+00:00,0.74121,0.74121,0.7411800000000001,0.7411800000000001,0.7413,0.7413,0.74127,0.74127,12.13000011444092,4.5
2018-01-31 14:03:39+00:00,0.7411800000000001,0.7411800000000001,0.7411800000000001,0.7411800000000001,0.74126,0.74126,0.74126,0.74126,1.5,1.6900000572204599
2018-01-31 14:03:40+00:00,0.7411800000000001,0.7411800000000001,0.74116,0.74116,0.74125,0.74126,0.74124,0.74124,3.5,3.5
2018-01-31 14:03:41+00:00,0.74116,0.74116,0.74116,0.74116,0.74124,0.74124,0.74124,0.74124,0.0,0.0
2018-01-31 14:03:42+00:00,0.74116,0.74116,0.74116,0.74116,0.74125,0.74125,0.74125,0.74125,1.5,1.0
2018-01-31 14:03:43+00:00,0.74116,0.74116,0.74116,0.74116,0.74125,0.74125,0.74125,0.74125,0.0,0.0
2018-01-31 14:03:44+00:00,0.74116,0.74116,0.74116,0.74116,0.74126,0.74126,0.74126,0.74126,2.25,1.0
2018-01-31 14:03:45+00:00,0.74116,0.74116,0.7410800000000001,0.7410800000000001,0.74123,0.74123,0.7411800000000001,0.7411800000000001,6.75,7.02000010013581
2018-01-31 14:03:46+00:00,0.74107,0.74107,0.74107,0.74107,0.74116,0.74116,0.74116,0.74116,1.0,1.0
2018-01-31 14:03:47+00:00,0.74106,0.74106,0.74105,0.74105,0.74116,0.74116,0.7411399999999999,0.7411399999999999,4.309999942779539,2.10000002384186
2018-01-31 14:03:48+00:00,0.7410399999999999,0.7410399999999999,0.74097,0.74097,0.74112,0.74112,0.7410800000000001,0.7410800000000001,5.5,2.10000002384186
2018-01-31 14:03:49+00:00,0.74097,0.74107,0.7409600000000001,0.74107,0.74106,0.7411399999999999,0.7410399999999999,0.7411399999999999,5.0,4.62000000476837
2018-01-31 14:03:50+00:00,0.74107,0.74107,0.74107,0.74107,0.74115,0.74115,0.74115,0.74115,2.25,1.0
2018-01-31 14:03:51+00:00,0.74107,0.74107,0.74107,0.74107,0.7411399999999999,0.7411399999999999,0.7411399999999999,0.7411399999999999,1.0,1.0
2018-01-31 14:03:52+00:00,0.74107,0.74107,0.74105,0.74105,0.74115,0.74115,0.7411300000000001,0.7411300000000001,4.25,3.0
2018-01-31 14:03:53+00:00,0.74103,0.74103,0.7409899999999999,0.7410100000000001,0.74112,0.74112,0.7410899999999999,0.7411,8.86999988555908,7.639999866485599
2018-01-31 14:03:54+00:00,0.74098,0.7409899999999999,0.74097,0.74097,0.74106,0.7410800000000001,0.74106,0.74106,3.0,4.5
2018-01-31 14:03:55+00:00,0.7409600000000001,0.7409600000000001,0.74093,0.74093,0.7410399999999999,0.7410399999999999,0.74102,0.74102,6.75,3.07000005245209
2018-01-31 14:03:56+00:00,0.74092,0.74092,0.7409100000000001,0.7409100000000001,0.74102,0.74102,0.7410100000000001,0.7410100000000001,3.25,2.5
2018-01-31 14:03:57+00:00,0.74092,0.74092,0.7409100000000001,0.7409100000000001,0.741,0.7410100000000001,0.741,0.7410100000000001,3.25,2.5
2018-01-31 14:03:58+00:00,0.7409600000000001,0.7409600000000001,0.74093,0.74095,0.74102,0.74102,0.7410100000000001,0.7410100000000001,3.5,4.8900001049041695
2018-01-31 14:03:59+00:00,0.74095,0.74095,0.74095,0.74095,0.741,0.741,0.741,0.741,1.0,1.0
2018-01-31 14:04:00+00:00,0.74095,0.74095,0.74095,0.74095,0.7410100000000001,0.7410100000000001,0.7410100000000001,0.7410100000000001,1.5,1.0
2018-01-31 14:04:01+00:00,0.74095,0.7409899999999999,0.74095,0.7409899999999999,0.741,0.7410399999999999,0.741,0.7410399999999999,6.0,3.0
2018-01-31 14:04:02+00:00,0.74097,0.74097,0.74097,0.74097,0.7410399999999999,0.74105,0.7410399999999999,0.74105,2.5,2.0
2018-01-31 14:04:03+00:00,0.74097,0.74097,0.74097,0.74097,0.74107,0.74107,0.74106,0.74106,3.25,2.0
2018-01-31 14:04:04+00:00,0.74097,0.74097,0.74097,0.74097,0.74106,0.74106,0.74106,0.74106,0.0,0.0
2018-01-31 14:04:05+00:00,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.74106,0.74106,0.74106,0.74106,1.0,2.25
2018-01-31 14:04:06+00:00,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.74106,0.74106,0.74106,0.74106,0.0,0.0
2018-01-31 14:04:07+00:00,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.74107,0.74107,0.74106,0.74106,4.36999988555908,3.0
2018-01-31 14:04:08+00:00,0.74097,0.74097,0.74097,0.74097,0.74107,0.74107,0.74107,0.74107,2.25,1.12000000476837
2018-01-31 14:04:09+00:00,0.74097,0.74097,0.74097,0.74097,0.7410800000000001,0.7410800000000001,0.74107,0.74107,3.25,2.4700000286102304
2018-01-31 14:04:10+00:00,0.74097,0.74097,0.7409600000000001,0.7409600000000001,0.74105,0.74106,0.74105,0.74106,2.44000005722046,2.10000002384186
2018-01-31 14:04:11+00:00,0.7409399999999999,0.7409399999999999,0.7409100000000001,0.7409100000000001,0.74103,0.74103,0.7410100000000001,0.7410100000000001,6.11999988555908,4.76000010967255
2018-01-31 14:04:12+00:00,0.7409,0.7409399999999999,0.7409,0.74093,0.7409899999999999,0.7410399999999999,0.7409899999999999,0.74102,4.10000002384186,4.60000002384186
2018-01-31 14:04:13+00:00,0.7409,0.74093,0.7409,0.74093,0.7410100000000001,0.74102,0.7410100000000001,0.74102,5.25,6.520000100135809
2018-01-31 14:04:14+00:00,0.74092,0.74092,0.74088,0.74088,0.74102,0.74102,0.74098,0.74098,4.61999988555908,3.0
2018-01-31 14:04:15+00:00,0.74087,0.74087,0.74087,0.74087,0.74097,0.74097,0.74097,0.74097,3.0,6.04000020027161
2018-01-31 14:04:16+00:00,0.74087,0.74087,0.74087,0.74087,0.74097,0.74097,0.74097,0.74097,0.0,0.0
2018-01-31 14:04:17+00:00,0.74087,0.74087,0.7408600000000001,0.7408600000000001,0.74098,0.74098,0.74095,0.74095,3.62000000476837,6.330000162124641
2018-01-31 14:04:18+00:00,0.7408600000000001,0.74088,0.7408600000000001,0.74088,0.7409600000000001,0.7409600000000001,0.7409600000000001,0.7409600000000001,2.0,3.2000000476837203
2018-01-31 14:04:19+00:00,0.74087,0.74087,0.74087,0.74087,0.74095,0.74095,0.74095,0.74095,1.0,1.0
2018-01-31 14:04:20+00:00,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.74095,0.74097,0.74095,0.74097,3.25,2.75
2018-01-31 14:04:21+00:00,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.74097,0.74097,0.74097,0.74097,0.0,0.0
2018-01-31 14:04:22+00:00,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.7408600000000001,0.74097,0.74097,0.74097,0.74097,3.0,3.15000009536744
2018-01-31 14:04:23+00:00,0.7408600000000001,0.74088,0.7408600000000001,0.74088,0.74097,0.74097,0.74097,0.74097,3.0,3.2000000476837203
2018-01-31 14:04:24+00:00,0.74088,0.74088,0.74088,0.74088,0.74097,0.74098,0.74097,0.74098,2.5,3.25
2018-01-31 14:04:25+00:00,0.74088,0.74088,0.74088,0.74088,0.74098,0.74098,0.74098,0.74098,1.0,3.0
