,ask,ask,ask,ask,bid,bid,bid,bid,bid_vol,ask_vol
,open,high,low,close,open,high,low,close,bid_vol,ask_vol
time,,,,,,,,,,
2018-01-31 13:45:25+00:00,1.24664,1.24666,1.24664,1.24666,1.24663,1.24665,1.24663,1.24665,7269999.981000001,4190000.0571999997
2018-01-31 13:45:26+00:00,1.24666,1.24666,1.24663,1.24663,1.24665,1.24665,1.24662,1.24662,2320000.0525,3750000.0
2018-01-31 13:45:27+00:00,1.24664,1.24664,1.24664,1.24664,1.24662,1.24662,1.24662,1.24662,12449999.8093,1000000.0
2018-01-31 13:45:28+00:00,1.24656,1.24656,1.24652,1.24652,1.24652,1.24653,1.24651,1.24651,3920000.0763,4000000.0
2018-01-31 13:45:29+00:00,1.2465000000000002,1.24651,1.2465000000000002,1.24651,1.2464899999999999,1.2465000000000002,1.2464899999999999,1.2465000000000002,2320000.0525,2250000.0
2018-01-31 13:45:30+00:00,1.2465000000000002,1.2465700000000002,1.2465000000000002,1.2465700000000002,1.2464899999999999,1.24655,1.2464899999999999,1.24655,4340000.1527,3000000.0
2018-01-31 13:45:31+00:00,1.24656,1.24656,1.24653,1.24653,1.24654,1.24654,1.24651,1.24651,14729999.780699998,3750000.0
2018-01-31 13:45:32+00:00,1.24652,1.24652,1.2464700000000002,1.24648,1.2465000000000002,1.2465000000000002,1.24645,1.2464700000000002,5750000.0,5309999.9428
2018-01-31 13:45:33+00:00,1.2464899999999999,1.2464899999999999,1.24644,1.24644,1.24648,1.24648,1.24642,1.24642,7629999.9953000005,5880000.114399999
2018-01-31 13:45:34+00:00,1.24645,1.24645,1.24641,1.24641,1.24643,1.24643,1.2463899999999999,1.2464,5169999.9571,3690000.0571999997
2018-01-31 13:45:35+00:00,1.24644,1.24644,1.24644,1.24644,1.24642,1.24643,1.24642,1.24643,18199999.809299998,2000000.0
2018-01-31 13:45:36+00:00,1.24645,1.2464700000000002,1.24645,1.2464700000000002,1.24644,1.24646,1.24644,1.24646,4760000.1097,3940000.0571999997
2018-01-31 13:45:37+00:00,1.2465000000000002,1.24653,1.2465000000000002,1.24652,1.2464899999999999,1.2465000000000002,1.2464899999999999,1.2465000000000002,5320000.0525,4060000.062
2018-01-31 13:45:38+00:00,1.2465000000000002,1.2465000000000002,1.2464700000000002,1.2464700000000002,1.24648,1.24648,1.24646,1.24646,10890000.105,6369999.885600001
2018-01-31 13:45:39+00:00,1.24648,1.24648,1.24648,1.24648,1.24646,1.2464700000000002,1.24646,1.2464700000000002,2400000.0954,2559999.9428000003
2018-01-31 13:45:40+00:00,1.24653,1.24653,1.2465000000000002,1.2465000000000002,1.2465000000000002,1.2465000000000002,1.24648,1.24648,5100000.1431,3250000.0
2018-01-31 13:45:41+00:00,1.24651,1.24658,1.24651,1.24658,1.2464899999999999,1.2465700000000002,1.2464899999999999,1.2465700000000002,7650000.0954,3750000.0
2018-01-31 13:45:42+00:00,1.24658,1.24658,1.24658,1.24658,1.2465700000000002,1.2465700000000002,1.2465700000000002,1.2465700000000002,1200000.0477,1000000.0
2018-01-31 13:45:43+00:00,1.24658,1.24658,1.24658,1.24658,1.24656,1.24656,1.24656,1.24656,2319999.9332,1000000.0
2018-01-31 13:45:44+00:00,1.2465700000000002,1.2467,1.2465700000000002,1.2467,1.24656,1.2466899999999999,1.24656,1.2466899999999999,5839999.795,6190000.0572
2018-01-31 13:45:45+00:00,1.24672,1.24672,1.2467,1.2467,1.2466899999999999,1.2466899999999999,1.24666,1.24666,13759999.7521,4610000.0143
2018-01-31 13:45:46+00:00,1.2467,1.2467100000000002,1.24668,1.24668,1.2466899999999999,1.2466899999999999,1.24666,1.24666,3600000.1431,4190000.0571999997
2018-01-31 13:45:47+00:00,1.2466899999999999,1.2466899999999999,1.24668,1.24668,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,2400000.0954,2940000.0571999997
2018-01-31 13:45:48+00:00,1.24668,1.24668,1.24668,1.24668,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,0.0,0.0
2018-01-31 13:45:49+00:00,1.24668,1.24668,1.24668,1.24668,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,0.0,0.0
2018-01-31 13:45:50+00:00,1.24668,1.24668,1.24663,1.24663,1.24666,1.24666,1.24662,1.24662,7349999.9047,5000000.0
2018-01-31 13:45:51+00:00,1.24663,1.24663,1.24663,1.24663,1.24662,1.24662,1.24662,1.24662,3070000.0525,2940000.0571999997
2018-01-31 13:45:52+00:00,1.24663,1.24663,1.24661,1.24662,1.24661,1.24661,1.2465899999999999,1.24661,6850000.1431,4250000.0
2018-01-31 13:45:53+00:00,1.24665,1.24668,1.24663,1.24668,1.24663,1.24666,1.24662,1.24666,15410000.2051,4750000.0
2018-01-31 13:45:54+00:00,1.24668,1.24668,1.2466700000000002,1.2466700000000002,1.24666,1.24666,1.24665,1.24665,6069999.9333,2250000.0
2018-01-31 13:45:55+00:00,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.24666,1.24666,1.24666,1.24666,1200000.0477,1250000.0
2018-01-31 13:45:56+00:00,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.24665,1.24666,1.24665,1.24666,6899999.857,2500000.0
2018-01-31 13:45:57+00:00,1.24665,1.24665,1.24665,1.24665,1.24662,1.24663,1.24662,1.24663,5770000.2194,3179999.9476
2018-01-31 13:45:58+00:00,1.2465899999999999,1.2465899999999999,1.2465899999999999,1.2465899999999999,1.24658,1.24658,1.24656,1.24656,4820000.0525,4190000.0571999997
2018-01-31 13:45:59+00:00,1.2465700000000002,1.2465700000000002,1.24654,1.24654,1.24655,1.24655,1.24652,1.24652,3400000.0954,8380000.114399999
2018-01-31 13:46:00+00:00,1.24653,1.24653,1.24653,1.24653,1.24651,1.24651,1.24651,1.24651,1950000.0477,1000000.0
2018-01-31 13:46:01+00:00,1.24656,1.24661,1.24656,1.24661,1.24654,1.2465899999999999,1.24654,1.2465899999999999,10649999.976100001,9119999.8856
2018-01-31 13:46:02+00:00,1.24662,1.24663,1.2465899999999999,1.2465899999999999,1.2466000000000002,1.24661,1.2465700000000002,1.2465700000000002,6820000.0525,8070000.1716
2018-01-31 13:46:03+00:00,1.2465899999999999,1.2465899999999999,1.24658,1.24658,1.24656,1.24656,1.24654,1.24656,6220000.1479,7630000.1144
2018-01-31 13:46:04+00:00,1.24662,1.24662,1.2465700000000002,1.2465700000000002,1.24661,1.24661,1.24655,1.24655,9370000.0048,14250000.0
2018-01-31 13:46:05+00:00,1.24658,1.2465899999999999,1.24658,1.2465899999999999,1.24656,1.2465700000000002,1.24655,1.24655,4190000.0573,7250000.0
2018-01-31 13:46:06+00:00,1.24656,1.24656,1.24656,1.24656,1.24654,1.24654,1.24654,1.24654,2319999.9332,6000000.0
2018-01-31 13:46:07+00:00,1.24651,1.24656,1.24651,1.24656,1.2465000000000002,1.24654,1.2465000000000002,1.24654,5850000.1431,4500000.0
2018-01-31 13:46:08+00:00,1.24656,1.24656,1.24656,1.24656,1.24654,1.24654,1.24654,1.24654,1000000.0,1250000.0
2018-01-31 13:46:09+00:00,1.24656,1.24656,1.24656,1.24656,1.24653,1.24653,1.24653,1.24653,2400000.0954,8119999.885600001
2018-01-31 13:46:10+00:00,1.24656,1.2465899999999999,1.24656,1.2465899999999999,1.24655,1.24656,1.24655,1.24656,11659999.966699999,6000000.0
2018-01-31 13:46:11+00:00,1.2465899999999999,1.2465899999999999,1.2465899999999999,1.2465899999999999,1.24655,1.24656,1.24655,1.24656,7640000.2242,16179999.828399999
2018-01-31 13:46:12+00:00,1.2465700000000002,1.2465700000000002,1.24651,1.24651,1.24655,1.24655,1.2465000000000002,1.2465000000000002,4890000.105,39440000.0573
2018-01-31 13:46:13+00:00,1.24654,1.2465700000000002,1.24654,1.24656,1.24653,1.24655,1.24653,1.24654,6560000.062000001,3250000.0
2018-01-31 13:46:14+00:00,1.24656,1.24656,1.24655,1.24655,1.24655,1.24655,1.24654,1.24654,2320000.0525,2500000.0
2018-01-31 13:46:15+00:00,1.24654,1.24654,1.24652,1.24653,1.24652,1.24652,1.2464899999999999,1.24652,7150000.095500001,8309999.9428
2018-01-31 13:46:16+00:00,1.24653,1.24653,1.24651,1.24653,1.24651,1.24651,1.2465000000000002,1.24651,3400000.0954,3690000.0571999997
2018-01-31 13:46:17+00:00,1.24656,1.24658,1.24656,1.24658,1.24655,1.2465700000000002,1.24655,1.2465700000000002,5560000.062,7509999.9905
2018-01-31 13:46:18+00:00,1.24658,1.24661,1.24658,1.2466000000000002,1.24656,1.2465899999999999,1.24656,1.24658,12920000.076299999,4750000.0
2018-01-31 13:46:19+00:00,1.24662,1.24664,1.24662,1.24662,1.2466000000000002,1.24661,1.2466000000000002,1.2466000000000002,13340000.3911,5500000.0
2018-01-31 13:46:20+00:00,1.24662,1.24663,1.24662,1.24663,1.2466000000000002,1.2466000000000002,1.2466000000000002,1.2466000000000002,2200000.0477,3619999.8856
2018-01-31 13:46:21+00:00,1.24662,1.24663,1.2466000000000002,1.24663,1.2465899999999999,1.2466000000000002,1.2465700000000002,1.2466000000000002,6889999.985800001,10190000.0572
2018-01-31 13:46:22+00:00,1.24663,1.24663,1.24663,1.24663,1.2466000000000002,1.2466000000000002,1.2466000000000002,1.2466000000000002,0.0,0.0
2018-01-31 13:46:23+00:00,1.24663,1.24663,1.24663,1.24663,1.24662,1.24662,1.24661,1.24661,3260000.1097,3690000.0572
2018-01-31 13:46:24+00:00,1.24663,1.24663,1.24663,1.24663,1.24661,1.24661,1.24661,1.24661,3830000.1621000003,2500000.0
2018-01-31 13:46:25+00:00,1.24661,1.24665,1.24661,1.24665,1.2465899999999999,1.24663,1.2465899999999999,1.24663,8699999.9285,6869999.885600001
2018-01-31 13:46:26+00:00,1.24664,1.24664,1.24663,1.24663,1.24663,1.24663,1.24662,1.24662,2370000.0048,2250000.0
2018-01-31 13:46:27+00:00,1.24664,1.24664,1.24663,1.24663,1.24662,1.24662,1.24661,1.24661,8769999.8618,2500000.0
2018-01-31 13:46:28+00:00,1.24666,1.24668,1.24665,1.2466700000000002,1.24664,1.24666,1.24663,1.24666,15649999.8569,11369999.8856
2018-01-31 13:46:29+00:00,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.2466700000000002,1.24665,1.24665,1.24665,1.24665,4119999.8856,1250000.0
2018-01-31 13:46:30+00:00,1.24668,1.24674,1.24668,1.24674,1.2466700000000002,1.24673,1.2466700000000002,1.24673,6069999.9332,4750000.0
2018-01-31 13:46:31+00:00,1.24674,1.24674,1.24674,1.24674,1.2467100000000002,1.2467100000000002,1.2467100000000002,1.2467100000000002,4010000.2289,1250000.0
2018-01-31 13:46:32+00:00,1.24674,1.24674,1.2467100000000002,1.2467100000000002,1.2467,1.2467,1.24666,1.24666,7839999.9141999995,6809999.9428
2018-01-31 13:46:33+00:00,1.2467100000000002,1.2468,1.2467100000000002,1.2468,1.24668,1.24678,1.24668,1.24678,27810000.062,11830000.1622
2018-01-31 13:46:34+00:00,1.2468100000000002,1.24683,1.2468100000000002,1.2468100000000002,1.24679,1.2468,1.24679,1.2468,12779999.733,4750000.0
2018-01-31 13:46:35+00:00,1.2468100000000002,1.2468100000000002,1.2468100000000002,1.2468100000000002,1.24679,1.24679,1.24679,1.24679,4199999.8093,1000000.0
2018-01-31 13:46:36+00:00,1.24682,1.24682,1.24682,1.24682,1.2468,1.2468,1.2468,1.2468,1120000.0048,1000000.0
2018-01-31 13:46:37+00:00,1.24683,1.24683,1.2468100000000002,1.2468100000000002,1.2468,1.2468,1.24679,1.24679,2950000.0477,2570000.0525
2018-01-31 13:46:38+00:00,1.24679,1.24679,1.2467100000000002,1.2467100000000002,1.24675,1.24675,1.24668,1.24668,12569999.9332,13760000.2289
2018-01-31 13:46:39+00:00,1.2467100000000002,1.2467100000000002,1.2467100000000002,1.2467100000000002,1.24668,1.24668,1.24668,1.24668,0.0,0.0
2018-01-31 13:46:40+00:00,1.2467100000000002,1.24672,1.2467100000000002,1.24672,1.2466700000000002,1.2467,1.2466700000000002,1.2467,16479999.5422,5690000.0572
2018-01-31 13:46:41+00:00,1.24673,1.2467700000000002,1.24673,1.24675,1.24672,1.24673,1.24672,1.24673,10869999.8856,5450000.0477
2018-01-31 13:46:42+00:00,1.24676,1.24678,1.24676,1.24678,1.24673,1.24674,1.24673,1.24674,4849999.9047,3700000.0477
2018-01-31 13:46:43+00:00,1.24678,1.24678,1.24678,1.24678,1.24674,1.24674,1.24674,1.24674,0.0,0.0
2018-01-31 13:46:44+00:00,1.2467700000000002,1.2467700000000002,1.24675,1.24675,1.24674,1.24674,1.2467,1.2467,12060000.0621,9230000.0191
2018-01-31 13:46:45+00:00,1.24675,1.24675,1.24675,1.24675,1.2467100000000002,1.2467100000000002,1.2467100000000002,1.2467100000000002,1000000.0,7389999.8665
2018-01-31 13:46:46+00:00,1.24673,1.24673,1.24673,1.24673,1.2466899999999999,1.2466899999999999,1.2466899999999999,1.2466899999999999,3000000.0,1440000.0572
2018-01-31 13:46:47+00:00,1.24674,1.24679,1.24674,1.24679,1.24672,1.24675,1.24672,1.24675,4410000.0858,5019999.9809
2018-01-31 13:46:48+00:00,1.24679,1.24679,1.24678,1.24678,1.24675,1.24675,1.24674,1.24674,2990000.0094999997,4840000.0334
2018-01-31 13:46:49+00:00,1.24678,1.24678,1.24678,1.24678,1.24674,1.24674,1.24674,1.24674,0.0,0.0
2018-01-31 13:46:50+00:00,1.24678,1.24678,1.24678,1.24678,1.24674,1.24674,1.24674,1.24674,3170000.0763,3710000.0382
2018-01-31 13:46:51+00:00,1.2467700000000002,1.2467700000000002,1.2467700000000002,1.2467700000000002,1.24672,1.24672,1.24672,1.24672,4949999.8093,3640000.1049
2018-01-31 13:46:52+00:00,1.24678,1.24678,1.24678,1.24678,1.24672,1.24674,1.24672,1.24674,10940000.0572,9040000.438700002
2018-01-31 13:46:53+00:00,1.24678,1.24678,1.24678,1.24678,1.24673,1.24673,1.24673,1.24673,6940000.0572,1759999.9905
2018-01-31 13:46:54+00:00,1.24676,1.24682,1.24676,1.24682,1.24672,1.24678,1.24672,1.24678,10310000.061999999,7779999.9714
2018-01-31 13:46:55+00:00,1.2468100000000002,1.24684,1.2468100000000002,1.24684,1.24679,1.2468,1.24679,1.2468,4750000.0,4760000.1097
2018-01-31 13:46:56+00:00,1.24683,1.24683,1.24683,1.24683,1.2468,1.2468,1.2468,1.2468,1200000.0477,1000000.0
2018-01-31 13:46:57+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,1000000.0,4309999.9428
2018-01-31 13:46:58+00:00,1.24683,1.24683,1.24682,1.24683,1.2468,1.2468,1.2468,1.2468,4000000.0,4250000.0
2018-01-31 13:46:59+00:00,1.24682,1.24684,1.24682,1.24683,1.2468,1.2468100000000002,1.2468,1.2468,6619999.885600001,3000000.0
2018-01-31 13:47:00+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,1870000.0048,3369999.8856
2018-01-31 13:47:01+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,0.0,0.0
2018-01-31 13:47:02+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,7119999.885600001,11440000.0572
2018-01-31 13:47:03+00:00,1.24684,1.24688,1.24684,1.24688,1.24683,1.24685,1.24683,1.24685,2620000.0048,2620000.0048
2018-01-31 13:47:04+00:00,1.24687,1.24688,1.24687,1.24688,1.24685,1.24685,1.24685,1.24685,4489999.8904,2500000.0
2018-01-31 13:47:05+00:00,1.24688,1.24688,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,0.0,0.0
2018-01-31 13:47:06+00:00,1.24688,1.24688,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,0.0,0.0
2018-01-31 13:47:07+00:00,1.24688,1.24688,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,0.0,0.0
2018-01-31 13:47:08+00:00,1.24687,1.24687,1.24687,1.24687,1.24686,1.24686,1.24686,1.24686,1000000.0,1000000.0
2018-01-31 13:47:09+00:00,1.24694,1.24699,1.24694,1.24697,1.2469299999999999,1.24697,1.2469299999999999,1.24696,40979999.6615,4820000.052499999
2018-01-31 13:47:10+00:00,1.24698,1.24698,1.24698,1.24698,1.24694,1.24695,1.24694,1.24695,9140000.2242,5809999.9428
2018-01-31 13:47:11+00:00,1.247,1.247,1.24699,1.24699,1.24698,1.24698,1.24696,1.24698,7099999.9046,4900000.0954
2018-01-31 13:47:12+00:00,1.247,1.2470200000000002,1.24697,1.24697,1.24697,1.24698,1.2469299999999999,1.2469299999999999,19519999.7426,11500000.0
2018-01-31 13:47:13+00:00,1.24694,1.24694,1.2469100000000002,1.2469100000000002,1.2469299999999999,1.2469299999999999,1.24689,1.24689,9019999.8618,3190000.0571999997
2018-01-31 13:47:14+00:00,1.2469100000000002,1.2469100000000002,1.24686,1.24686,1.24687,1.24687,1.24682,1.24682,15519999.742600001,6809999.9428
2018-01-31 13:47:15+00:00,1.24686,1.24689,1.24686,1.24689,1.24685,1.24685,1.24685,1.24685,9260000.2289,3250000.0
2018-01-31 13:47:16+00:00,1.24689,1.24689,1.24688,1.24689,1.24686,1.24686,1.24684,1.24684,19799999.714,3250000.0
2018-01-31 13:47:17+00:00,1.24688,1.24689,1.24688,1.24689,1.24685,1.24685,1.24684,1.24684,8889999.8665,2940000.0571999997
2018-01-31 13:47:18+00:00,1.24689,1.24689,1.24689,1.24689,1.24687,1.24687,1.24685,1.24685,6719999.9094,10369999.8856
2018-01-31 13:47:19+00:00,1.24689,1.24689,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,3750000.0,5509999.9905
2018-01-31 13:47:20+00:00,1.24688,1.24688,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,0.0,0.0
2018-01-31 13:47:21+00:00,1.24689,1.2469299999999999,1.24689,1.2469100000000002,1.24687,1.24689,1.24687,1.24687,9069999.9333,7210000.2765999995
2018-01-31 13:47:22+00:00,1.2469,1.2469,1.24689,1.24689,1.24686,1.24686,1.24685,1.24685,2649999.9762,4440000.0572
2018-01-31 13:47:23+00:00,1.24688,1.24689,1.24688,1.24689,1.24685,1.24685,1.24685,1.24685,3520000.1002,3059999.9428000003
2018-01-31 13:47:24+00:00,1.24689,1.24689,1.24689,1.24689,1.24686,1.24686,1.24686,1.24686,1000000.0,1690000.0572
2018-01-31 13:47:25+00:00,1.24689,1.24689,1.24689,1.24689,1.24685,1.24685,1.24685,1.24685,2250000.0,1250000.0
2018-01-31 13:47:26+00:00,1.24688,1.24688,1.24688,1.24688,1.24685,1.24685,1.24685,1.24685,2019999.9809,1250000.0
2018-01-31 13:47:27+00:00,1.24684,1.24684,1.24683,1.24683,1.2468,1.2468100000000002,1.2468,1.2468100000000002,9069999.8141,2779999.9714
2018-01-31 13:47:28+00:00,1.24683,1.24683,1.24683,1.24683,1.2468100000000002,1.2468100000000002,1.2468100000000002,1.2468100000000002,0.0,0.0
2018-01-31 13:47:29+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,3450000.0477,1120000.0048
2018-01-31 13:47:30+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,0.0,0.0
2018-01-31 13:47:31+00:00,1.24684,1.24684,1.24684,1.24684,1.2468,1.2468,1.2468,1.2468,3069999.9332,1120000.0048
2018-01-31 13:47:32+00:00,1.24684,1.24684,1.24684,1.24684,1.2468100000000002,1.2468100000000002,1.2468100000000002,1.2468100000000002,4869999.8856,1000000.0
2018-01-31 13:47:33+00:00,1.24684,1.24689,1.24684,1.24689,1.24682,1.24687,1.24682,1.24687,5889999.8665,2750000.0
2018-01-31 13:47:34+00:00,1.24689,1.2469100000000002,1.24689,1.2469100000000002,1.24688,1.24689,1.24688,1.24689,2000000.0,2500000.0
2018-01-31 13:47:35+00:00,1.2469100000000002,1.2469100000000002,1.2469100000000002,1.2469100000000002,1.24689,1.24689,1.24689,1.24689,0.0,0.0
2018-01-31 13:47:36+00:00,1.2469100000000002,1.2469100000000002,1.2469100000000002,1.2469100000000002,1.24689,1.24689,1.24689,1.24689,0.0,0.0
2018-01-31 13:47:37+00:00,1.2469,1.2469,1.24688,1.24688,1.24688,1.24688,1.24687,1.24687,3319999.9332,6250000.0
2018-01-31 13:47:38+00:00,1.24689,1.24689,1.24687,1.24687,1.24686,1.24686,1.24686,1.24686,2870000.0048,6750000.0
2018-01-31 13:47:39+00:00,1.24685,1.24685,1.24684,1.24684,1.24683,1.24683,1.24682,1.24682,4000000.0,2500000.0
2018-01-31 13:47:40+00:00,1.24684,1.24684,1.24684,1.24684,1.24682,1.24682,1.24682,1.24682,0.0,0.0
2018-01-31 13:47:41+00:00,1.24685,1.24685,1.24685,1.24685,1.24682,1.24682,1.24682,1.24682,2250000.0,1500000.0
2018-01-31 13:47:42+00:00,1.24685,1.24689,1.24685,1.24689,1.24683,1.24685,1.24683,1.24685,3240000.0096000005,6619999.885600001
2018-01-31 13:47:43+00:00,1.24689,1.24689,1.24688,1.24688,1.24686,1.24686,1.24686,1.24686,2000000.0,6000000.0
2018-01-31 13:47:44+00:00,1.24689,1.24689,1.24689,1.24689,1.24686,1.24686,1.24686,1.24686,1000000.0,3369999.8856
2018-01-31 13:47:45+00:00,1.24688,1.24688,1.24686,1.24686,1.24686,1.24686,1.24684,1.24684,7300000.1908,3000000.0
2018-01-31 13:47:46+00:00,1.24687,1.24687,1.2468,1.2468,1.24684,1.24684,1.2467700000000002,1.2467700000000002,8619999.8856,4600000.023800001
2018-01-31 13:47:47+00:00,1.24678,1.24678,1.24674,1.24674,1.24676,1.24676,1.2467100000000002,1.2467100000000002,4000000.0,2500000.0
2018-01-31 13:47:48+00:00,1.24673,1.2468100000000002,1.24672,1.2468100000000002,1.2467100000000002,1.24679,1.2466899999999999,1.24679,4970000.0286,4990000.0096
2018-01-31 13:47:49+00:00,1.24683,1.24683,1.24682,1.24682,1.24679,1.2468100000000002,1.24679,1.2468100000000002,4490000.0096,3370000.0048
2018-01-31 13:47:50+00:00,1.24683,1.24685,1.24683,1.24685,1.2468100000000002,1.24682,1.2468100000000002,1.24682,2500000.0,2309999.9428000003
2018-01-31 13:47:51+00:00,1.24685,1.24685,1.24685,1.24685,1.24682,1.24682,1.24682,1.24682,0.0,0.0
2018-01-31 13:47:52+00:00,1.24684,1.24685,1.24684,1.24685,1.24682,1.24682,1.24682,1.24682,2000000.0,5389999.8665
2018-01-31 13:47:53+00:00,1.24685,1.24685,1.24685,1.24685,1.2468100000000002,1.24682,1.2468100000000002,1.24682,3000000.0,19170000.0763
2018-01-31 13:47:54+00:00,1.24684,1.24684,1.24684,1.24684,1.24683,1.24683,1.24683,1.24683,1000000.0,1000000.0
2018-01-31 13:47:55+00:00,1.24685,1.24685,1.24685,1.24685,1.24683,1.24683,1.2468100000000002,1.24682,7000000.0,3779999.9714
2018-01-31 13:47:56+00:00,1.24685,1.24685,1.24685,1.24685,1.24682,1.24682,1.24682,1.24682,3250000.0,2450000.0477
2018-01-31 13:47:57+00:00,1.24685,1.24685,1.2467700000000002,1.2467700000000002,1.24682,1.24682,1.24675,1.24675,7549999.9523,11900000.095399998
