,bid,ask,bid_vol,ask_vol,time
0,1.11484,1.1148600000000002,2319999.9332,1500000.0,2019-07-31T12:45:00.247000Z
1,1.11483,1.1148600000000002,3069999.9332,2619999.8856,2019-07-31T12:45:00.382000Z
2,1.11483,1.1148600000000002,4219999.7902,2619999.8856,2019-07-31T12:45:00.696000Z
3,1.1148500000000001,1.1148600000000002,1000000.0,2619999.8856,2019-07-31T12:45:00.807000Z
4,1.1148500000000001,1.11487,1100000.0238,2619999.8856,2019-07-31T12:45:00.993000Z
5,1.1148500000000001,1.1148600000000002,1500000.0,1000000.0,2019-07-31T12:45:01.095000Z
6,1.1148500000000001,1.11487,1000000.0,1000000.0,2019-07-31T12:45:01.463000Z
7,1.11484,1.1148600000000002,3640000.1049,1000000.0,2019-07-31T12:45:04.479000Z
8,1.1148500000000001,1.1148600000000002,1000000.0,1000000.0,2019-07-31T12:45:04.934000Z
9,1.1148500000000001,1.1148799999999999,1000000.0,5440000.0572,2019-07-31T12:45:04.985000Z
10,1.1148500000000001,1.11487,1000000.0,1500000.0,2019-07-31T12:45:05.823000Z
11,1.11484,1.1148600000000002,2440000.0572,1000000.0,2019-07-31T12:45:06.791000Z
12,1.11483,1.1148600000000002,3190000.0572,4500000.0,2019-07-31T12:45:06.945000Z
13,1.1148500000000001,1.1148600000000002,1000000.0,3369999.8856,2019-07-31T12:45:07.262000Z
14,1.11484,1.1148600000000002,1000000.0,4119999.8856,2019-07-31T12:45:07.414000Z
15,1.11484,1.1148600000000002,1500000.0,1000000.0,2019-07-31T12:45:07.942000Z
16,1.1148500000000001,1.1148600000000002,1000000.0,1500000.0,2019-07-31T12:45:08.278000Z
17,1.11483,1.1148500000000001,3490000.0095,1000000.0,2019-07-31T12:45:08.380000Z
18,1.11484,1.1148600000000002,1250000.0,2250000.0,2019-07-31T12:45:08.481000Z
19,1.11484,1.1148500000000001,1000000.0,1000000.0,2019-07-31T12:45:09.025000Z
20,1.11484,1.1148600000000002,3069999.9332,1690000.0572,2019-07-31T12:45:09.727000Z
21,1.11483,1.1148600000000002,1120000.0048,2059999.9428,2019-07-31T12:45:10.083000Z
22,1.11483,1.11484,1000000.0,1000000.0,2019-07-31T12:45:10.134000Z
23,1.11483,1.1148500000000001,1500000.0,1250000.0,2019-07-31T12:45:10.236000Z
