,bid,ask,bid_vol,ask_vol,time
0,1.16391,1.16393,1000000.0,2250000.0,2018-08-31T12:45:00.174000Z
1,1.16389,1.16393,1950000.0477,2509999.9905,2018-08-31T12:45:00.437000Z
2,1.16389,1.16392,3450000.0477,2059999.9428,2018-08-31T12:45:00.968000Z
3,1.1639000000000002,1.16393,1000000.0,2440000.0572,2018-08-31T12:45:02.249000Z
4,1.1639000000000002,1.16393,1000000.0,3940000.0572,2018-08-31T12:45:03.431000Z
5,1.1639000000000002,1.16393,1200000.0477,3940000.0572,2018-08-31T12:45:04.472000Z
6,1.16392,1.16394,1500000.0,1000000.0,2018-08-31T12:45:04.680000Z
7,1.16392,1.16396,1000000.0,8359999.6567,2018-08-31T12:45:04.837000Z
8,1.16392,1.16395,1000000.0,1190000.0572,2018-08-31T12:45:04.991000Z
9,1.16391,1.16395,1000000.0,13310000.4196,2018-08-31T12:45:05.313000Z
10,1.16391,1.16395,1000000.0,8060000.4196,2018-08-31T12:45:05.830000Z
11,1.16391,1.16395,1500000.0,9939999.5804,2018-08-31T12:45:06.360000Z
12,1.16391,1.16394,1000000.0,1309999.9428,2018-08-31T12:45:06.861000Z
13,1.16391,1.16394,1000000.0,2059999.9428,2018-08-31T12:45:07.694000Z
14,1.16393,1.16395,1000000.0,1120000.0048,2018-08-31T12:45:08.186000Z
15,1.16395,1.16398,1250000.0,3750000.0,2018-08-31T12:45:08.240000Z
16,1.16398,1.16401,1000000.0,13010000.2289,2018-08-31T12:45:08.768000Z
17,1.16399,1.16402,1000000.0,4650000.0954,2018-08-31T12:45:08.821000Z
18,1.16399,1.16401,1000000.0,1690000.0572,2018-08-31T12:45:08.932000Z
19,1.16399,1.16401,1000000.0,2440000.0572,2018-08-31T12:45:09.451000Z
20,1.16399,1.16402,4389999.8665,3000000.0,2018-08-31T12:45:10.398000Z
21,1.16399,1.16403,3819999.9332,2890000.1049,2018-08-31T12:45:10.899000Z
22,1.16401,1.16405,1120000.0048,4949999.8093,2018-08-31T12:45:11.209000Z
23,1.16401,1.16405,1759999.9905,7010000.2289,2018-08-31T12:45:11.870000Z
24,1.16402,1.16404,1000000.0,1690000.0572,2018-08-31T12:45:12.407000Z
25,1.1640000000000001,1.16403,1250000.0,1250000.0,2018-08-31T12:45:12.461000Z
26,1.1640000000000001,1.16403,1000000.0,3599999.9046,2018-08-31T12:45:12.619000Z
27,1.1639700000000002,1.16399,5139999.8665,1500000.0,2018-08-31T12:45:15.229000Z
28,1.16394,1.1639700000000002,4309999.9428,4869999.8856,2018-08-31T12:45:15.333000Z
29,1.16393,1.16395,2700000.0477,1870000.0048,2018-08-31T12:45:15.390000Z
30,1.1638700000000002,1.1639000000000002,1570000.0525,1870000.0048,2018-08-31T12:45:15.727000Z
31,1.16388,1.16391,1000000.0,2250000.0,2018-08-31T12:45:16.312000Z
32,1.16389,1.16393,2059999.9428,6449999.8093,2018-08-31T12:45:16.627000Z
33,1.16388,1.16391,2700000.0477,1000000.0,2018-08-31T12:45:16.731000Z
34,1.16388,1.16391,1250000.0,2509999.9905,2018-08-31T12:45:17.282000Z
35,1.16388,1.16391,1870000.0048,1289999.9619,2018-08-31T12:45:17.808000Z
36,1.16388,1.16392,2059999.9428,3190000.0572,2018-08-31T12:45:18.177000Z
37,1.16388,1.1639000000000002,1309999.9428,1000000.0,2018-08-31T12:45:18.283000Z
38,1.1638700000000002,1.16391,3190000.0572,5469999.7902,2018-08-31T12:45:18.788000Z
39,1.1639000000000002,1.16393,2250000.0,2740000.0095,2018-08-31T12:45:19.117000Z
40,1.16392,1.16394,1500000.0,1000000.0,2018-08-31T12:45:19.427000Z
41,1.16392,1.16396,1250000.0,3369999.8856,2018-08-31T12:45:19.582000Z
42,1.16395,1.1639700000000002,1000000.0,3259999.9905,2018-08-31T12:45:19.760000Z
43,1.16394,1.16396,1000000.0,2250000.0,2018-08-31T12:45:20.271000Z
44,1.16395,1.1639700000000002,1000000.0,3559999.9428,2018-08-31T12:45:20.830000Z
45,1.16395,1.1639700000000002,1000000.0,3190000.0572,2018-08-31T12:45:21.358000Z
46,1.16395,1.16399,1870000.0048,4570000.1717,2018-08-31T12:45:21.670000Z
47,1.16394,1.16398,1870000.0048,3940000.0572,2018-08-31T12:45:22.268000Z
48,1.16395,1.16399,4690000.0572,2809999.9428,2018-08-31T12:45:23.696000Z
49,1.1639700000000002,1.16399,1000000.0,1250000.0,2018-08-31T12:45:23.750000Z
50,1.16389,1.16391,1690000.0572,1000000.0,2018-08-31T12:45:24.070000Z
51,1.16385,1.1638600000000001,1000000.0,1000000.0,2018-08-31T12:45:24.372000Z
52,1.16384,1.1638700000000002,1000000.0,4869999.8856,2018-08-31T12:45:24.477000Z
53,1.16385,1.1638700000000002,1000000.0,2619999.8856,2018-08-31T12:45:24.530000Z
54,1.1638700000000002,1.16388,1000000.0,1000000.0,2018-08-31T12:45:24.688000Z
55,1.1638600000000001,1.16388,1000000.0,1000000.0,2018-08-31T12:45:25.349000Z
56,1.16383,1.1638700000000002,3369999.8856,6070000.1717,2018-08-31T12:45:25.676000Z
57,1.16383,1.1638700000000002,1690000.0572,3069999.9332,2018-08-31T12:45:25.730000Z
58,1.16383,1.16385,2890000.1049,1250000.0,2018-08-31T12:45:25.781000Z
59,1.16381,1.16384,1250000.0,1309999.9428,2018-08-31T12:45:25.990000Z
60,1.16383,1.1638600000000001,1690000.0572,3000000.0,2018-08-31T12:45:26.118000Z
61,1.16383,1.1638700000000002,3640000.1049,2700000.0477,2018-08-31T12:45:26.170000Z
62,1.16385,1.1638700000000002,1000000.0,2700000.0477,2018-08-31T12:45:26.223000Z
63,1.16383,1.1638600000000001,1500000.0,1190000.0572,2018-08-31T12:45:26.771000Z
64,1.16383,1.1638700000000002,2700000.0477,4570000.1717,2018-08-31T12:45:27.517000Z
65,1.16381,1.16383,2700000.0477,1000000.0,2018-08-31T12:45:27.620000Z
66,1.16379,1.16382,1000000.0,6000000.0,2018-08-31T12:45:27.722000Z
67,1.16378,1.16382,2319999.9332,4389999.8665,2018-08-31T12:45:28.251000Z
68,1.16378,1.16381,2319999.9332,2250000.0,2018-08-31T12:45:29.005000Z
69,1.16378,1.16379,1250000.0,1000000.0,2018-08-31T12:45:29.897000Z
70,1.1637700000000002,1.16381,1500000.0,5320000.1717,2018-08-31T12:45:30.324000Z
71,1.1637700000000002,1.16379,1250000.0,2250000.0,2018-08-31T12:45:30.375000Z
72,1.1637700000000002,1.16381,4010000.2289,1570000.0525,2018-08-31T12:45:30.506000Z
73,1.1637600000000001,1.16378,2250000.0,1500000.0,2018-08-31T12:45:31.016000Z
74,1.1637600000000001,1.16379,6190000.0572,1100000.0238,2018-08-31T12:45:31.589000Z
75,1.16375,1.1637700000000002,1000000.0,1120000.0048,2018-08-31T12:45:31.950000Z
76,1.16375,1.1637700000000002,1250000.0,1570000.0525,2018-08-31T12:45:32.460000Z
77,1.16375,1.1637700000000002,1000000.0,1570000.0525,2018-08-31T12:45:33.004000Z
78,1.16375,1.1637600000000001,1000000.0,1000000.0,2018-08-31T12:45:34.503000Z
79,1.16375,1.1637700000000002,1000000.0,5699999.8093,2018-08-31T12:45:35.042000Z
80,1.16375,1.1637600000000001,1000000.0,2250000.0,2018-08-31T12:45:35.743000Z
81,1.16375,1.1637700000000002,1000000.0,6449999.8093,2018-08-31T12:45:37.273000Z
82,1.16375,1.1637600000000001,1000000.0,1500000.0,2018-08-31T12:45:37.788000Z
83,1.16373,1.1637600000000001,1000000.0,2059999.9428,2018-08-31T12:45:38.016000Z
84,1.16373,1.16375,1000000.0,1000000.0,2018-08-31T12:45:38.592000Z
85,1.16373,1.1637600000000001,1000000.0,3190000.0572,2018-08-31T12:45:39.139000Z
86,1.16373,1.16375,1000000.0,1500000.0,2018-08-31T12:45:40.418000Z
87,1.16373,1.1637600000000001,1000000.0,2809999.9428,2018-08-31T12:45:41.050000Z
88,1.16372,1.16374,2250000.0,1000000.0,2018-08-31T12:45:41.203000Z
89,1.1636900000000001,1.16372,1200000.0477,5849999.9046,2018-08-31T12:45:41.307000Z
90,1.1636700000000002,1.16368,1120000.0048,2250000.0,2018-08-31T12:45:41.378000Z
91,1.16363,1.1636700000000002,1250000.0,2099999.9046,2018-08-31T12:45:41.481000Z
92,1.16365,1.1636600000000001,1000000.0,1000000.0,2018-08-31T12:45:41.723000Z
93,1.16365,1.1636700000000002,1000000.0,2619999.8856,2018-08-31T12:45:42.252000Z
94,1.16365,1.1636700000000002,1000000.0,4159999.8474,2018-08-31T12:45:42.765000Z
95,1.16365,1.1636700000000002,1000000.0,4309999.9428,2018-08-31T12:45:43.305000Z
96,1.16364,1.1636600000000001,1250000.0,1000000.0,2018-08-31T12:45:43.840000Z
97,1.1636700000000002,1.1637,1000000.0,1000000.0,2018-08-31T12:45:43.943000Z
98,1.1636600000000001,1.1637,5059999.9428,1000000.0,2018-08-31T12:45:44.487000Z
99,1.1636600000000001,1.1637,1690000.0572,2619999.8856,2018-08-31T12:45:44.991000Z
100,1.16368,1.1637,2140000.1049,1000000.0,2018-08-31T12:45:46.503000Z
101,1.1637,1.16373,3940000.0572,3000000.0,2018-08-31T12:45:46.666000Z
102,1.16371,1.16375,4690000.0572,1120000.0048,2018-08-31T12:45:46.720000Z
103,1.16373,1.16375,1000000.0,1000000.0,2018-08-31T12:45:47.298000Z
104,1.16373,1.16374,1000000.0,1000000.0,2018-08-31T12:45:48.066000Z
105,1.1637,1.16374,4949999.8093,1870000.0048,2018-08-31T12:45:48.118000Z
106,1.1637,1.16372,4199999.8093,1500000.0,2018-08-31T12:45:48.218000Z
107,1.16368,1.16371,1250000.0,1500000.0,2018-08-31T12:45:48.271000Z
108,1.1637,1.16372,1190000.0572,8319999.6948,2018-08-31T12:45:50.994000Z
109,1.16373,1.16375,1120000.0048,1000000.0,2018-08-31T12:45:51.097000Z
110,1.16373,1.1637600000000001,1100000.0238,1000000.0,2018-08-31T12:45:51.641000Z
111,1.16375,1.1637700000000002,2059999.9428,1000000.0,2018-08-31T12:45:51.948000Z
112,1.16374,1.16378,2059999.9428,6750000.0,2018-08-31T12:45:52.154000Z
113,1.16374,1.1637700000000002,1000000.0,1200000.0477,2018-08-31T12:45:52.683000Z
114,1.16374,1.1637700000000002,1190000.0572,1500000.0,2018-08-31T12:45:53.228000Z
115,1.1637600000000001,1.1638,7119999.8856,1000000.0,2018-08-31T12:45:53.776000Z
116,1.1637600000000001,1.1638,3940000.0572,4500000.0,2018-08-31T12:45:54.319000Z
117,1.16379,1.1638,1000000.0,3069999.9332,2018-08-31T12:45:54.563000Z
118,1.1638,1.16384,1500000.0,15069999.6948,2018-08-31T12:45:54.670000Z
119,1.16383,1.16384,1250000.0,6070000.1717,2018-08-31T12:45:54.724000Z
120,1.16383,1.16385,4500000.0,1000000.0,2018-08-31T12:45:55.230000Z
121,1.16381,1.16385,2509999.9905,1000000.0,2018-08-31T12:45:55.592000Z
122,1.16383,1.16385,1250000.0,1000000.0,2018-08-31T12:45:55.812000Z
123,1.16383,1.16384,1000000.0,1500000.0,2018-08-31T12:45:56.345000Z
124,1.1638,1.16382,1690000.0572,1000000.0,2018-08-31T12:45:56.471000Z
125,1.16382,1.16384,1190000.0572,4500000.0,2018-08-31T12:45:56.935000Z
126,1.16381,1.16384,1759999.9905,1500000.0,2018-08-31T12:45:57.225000Z
127,1.16383,1.16384,1000000.0,1000000.0,2018-08-31T12:45:57.329000Z
128,1.16383,1.16385,1250000.0,1000000.0,2018-08-31T12:45:57.860000Z
129,1.16384,1.16385,1250000.0,1000000.0,2018-08-31T12:45:58.536000Z
130,1.1638600000000001,1.16388,2440000.0572,2700000.0477,2018-08-31T12:45:58.880000Z
131,1.1638700000000002,1.16389,1000000.0,1950000.0477,2018-08-31T12:45:59.039000Z
132,1.16385,1.16388,3190000.0572,1000000.0,2018-08-31T12:45:59.204000Z
133,1.1638600000000001,1.16389,1690000.0572,1389999.9857,2018-08-31T12:45:59.317000Z
134,1.1638600000000001,1.16388,1190000.0572,1000000.0,2018-08-31T12:45:59.994000Z
135,1.16385,1.16388,2250000.0,1000000.0,2018-08-31T12:46:00.809000Z
136,1.1638700000000002,1.16388,1250000.0,1000000.0,2018-08-31T12:46:01.024000Z
137,1.1638600000000001,1.16389,1690000.0572,2250000.0,2018-08-31T12:46:01.542000Z
138,1.1639000000000002,1.16391,1250000.0,1500000.0,2018-08-31T12:46:01.932000Z
139,1.16392,1.16394,1000000.0,1950000.0477,2018-08-31T12:46:02.086000Z
140,1.16389,1.16392,2440000.0572,4949999.8093,2018-08-31T12:46:02.375000Z
141,1.1639000000000002,1.16392,1000000.0,1000000.0,2018-08-31T12:46:04.312000Z
142,1.16392,1.16394,1690000.0572,1000000.0,2018-08-31T12:46:04.420000Z
143,1.16394,1.16396,4309999.9428,4119999.8856,2018-08-31T12:46:04.492000Z
144,1.16396,1.16398,1000000.0,2549999.9523,2018-08-31T12:46:04.547000Z
145,1.16394,1.16398,1000000.0,8890000.3433,2018-08-31T12:46:05.101000Z
146,1.16396,1.16398,1000000.0,3369999.8856,2018-08-31T12:46:05.403000Z
147,1.16395,1.16399,2890000.1049,3819999.9332,2018-08-31T12:46:05.456000Z
148,1.16394,1.16398,1309999.9428,4389999.8665,2018-08-31T12:46:05.666000Z
149,1.16394,1.1639700000000002,1250000.0,1759999.9905,2018-08-31T12:46:06.669000Z
150,1.16394,1.1639700000000002,1250000.0,2509999.9905,2018-08-31T12:46:07.231000Z
151,1.16392,1.16394,1690000.0572,1500000.0,2018-08-31T12:46:08.035000Z
152,1.16393,1.16395,1690000.0572,1200000.0477,2018-08-31T12:46:08.573000Z
153,1.16395,1.16399,1250000.0,12449999.8093,2018-08-31T12:46:08.834000Z
154,1.16395,1.1639700000000002,1690000.0572,1000000.0,2018-08-31T12:46:09.100000Z
155,1.16395,1.1639700000000002,1000000.0,3190000.0572,2018-08-31T12:46:10.010000Z
156,1.16396,1.16398,1690000.0572,1950000.0477,2018-08-31T12:46:10.442000Z
157,1.16395,1.16398,1309999.9428,2700000.0477,2018-08-31T12:46:10.954000Z
158,1.16395,1.16398,1000000.0,6260000.2289,2018-08-31T12:46:12.980000Z
159,1.16393,1.16396,1250000.0,4309999.9428,2018-08-31T12:46:13.237000Z
160,1.16395,1.16396,1000000.0,1500000.0,2018-08-31T12:46:13.744000Z
161,1.16395,1.1639700000000002,1000000.0,2890000.1049,2018-08-31T12:46:14.301000Z
162,1.16395,1.16396,1000000.0,1690000.0572,2018-08-31T12:46:15.151000Z
163,1.16395,1.1639700000000002,1250000.0,1500000.0,2018-08-31T12:46:15.856000Z
164,1.16395,1.1639700000000002,1000000.0,3190000.0572,2018-08-31T12:46:16.376000Z
165,1.16395,1.1639700000000002,1000000.0,1690000.0572,2018-08-31T12:46:16.908000Z
166,1.16395,1.1639700000000002,1000000.0,3940000.0572,2018-08-31T12:46:20.285000Z
167,1.16395,1.1639700000000002,1000000.0,4690000.0572,2018-08-31T12:46:20.848000Z
168,1.16396,1.1639700000000002,1690000.0572,2250000.0,2018-08-31T12:46:23.703000Z
169,1.16399,1.16401,6190000.0572,1000000.0,2018-08-31T12:46:23.901000Z
170,1.16402,1.16403,1000000.0,1000000.0,2018-08-31T12:46:23.955000Z
171,1.16402,1.16405,1000000.0,3819999.9332,2018-08-31T12:46:24.008000Z
172,1.16402,1.16403,1000000.0,1000000.0,2018-08-31T12:46:24.112000Z
173,1.1640000000000001,1.16402,1250000.0,2250000.0,2018-08-31T12:46:24.610000Z
174,1.16399,1.16402,4539999.9619,1000000.0,2018-08-31T12:46:25.492000Z
175,1.1640000000000001,1.16402,1250000.0,2250000.0,2018-08-31T12:46:26.305000Z
176,1.1640000000000001,1.16403,2440000.0572,3450000.0477,2018-08-31T12:46:26.823000Z
177,1.16401,1.16404,1250000.0,1500000.0,2018-08-31T12:46:27.480000Z
178,1.16402,1.16405,1190000.0572,1200000.0477,2018-08-31T12:46:27.764000Z
179,1.16402,1.16403,1000000.0,1000000.0,2018-08-31T12:46:32.082000Z
180,1.1640000000000001,1.16404,2440000.0572,11319999.6948,2018-08-31T12:46:32.186000Z
181,1.16401,1.16405,1000000.0,5699999.8093,2018-08-31T12:46:32.290000Z
182,1.1640000000000001,1.16404,2809999.9428,2319999.9332,2018-08-31T12:46:32.824000Z
183,1.1640000000000001,1.16402,1000000.0,1000000.0,2018-08-31T12:46:33.352000Z
184,1.1640000000000001,1.16404,1690000.0572,2809999.9428,2018-08-31T12:46:33.900000Z
185,1.16402,1.16405,1000000.0,1870000.0048,2018-08-31T12:46:34.118000Z
186,1.16402,1.16406,3190000.0572,3670000.0763,2018-08-31T12:46:34.659000Z
187,1.16402,1.16405,5440000.0572,1000000.0,2018-08-31T12:46:35.249000Z
188,1.16402,1.16406,3190000.0572,2619999.8856,2018-08-31T12:46:35.856000Z
189,1.16402,1.16405,6559999.9428,1000000.0,2018-08-31T12:46:36.862000Z
190,1.16402,1.16406,4309999.9428,3670000.0763,2018-08-31T12:46:37.442000Z
191,1.16402,1.16405,5059999.9428,1000000.0,2018-08-31T12:46:38.367000Z
192,1.16402,1.16404,1000000.0,4869999.8856,2018-08-31T12:46:38.733000Z
193,1.16399,1.16403,2250000.0,5440000.0572,2018-08-31T12:46:38.787000Z
194,1.1640000000000001,1.16403,1690000.0572,1500000.0,2018-08-31T12:46:38.998000Z
195,1.16403,1.16406,1500000.0,1950000.0477,2018-08-31T12:46:39.302000Z
196,1.16403,1.16404,1000000.0,1000000.0,2018-08-31T12:46:39.667000Z
197,1.16401,1.16403,1000000.0,4119999.8856,2018-08-31T12:46:39.719000Z
198,1.1640000000000001,1.16402,1000000.0,1500000.0,2018-08-31T12:46:40.275000Z
199,1.16401,1.16402,1500000.0,1000000.0,2018-08-31T12:46:41.877000Z
200,1.16402,1.16405,2890000.1049,1000000.0,2018-08-31T12:46:42.013000Z
201,1.16402,1.16406,3640000.1049,4869999.8856,2018-08-31T12:46:43.926000Z
202,1.16404,1.16405,1000000.0,1000000.0,2018-08-31T12:46:44.493000Z
203,1.16404,1.16406,1000000.0,3819999.9332,2018-08-31T12:46:45.618000Z
204,1.16404,1.1640700000000002,3039999.9619,1200000.0477,2018-08-31T12:46:46.158000Z
205,1.16403,1.16406,5320000.1717,1190000.0572,2018-08-31T12:46:47.554000Z
206,1.16403,1.16406,1500000.0,1000000.0,2018-08-31T12:46:48.093000Z
207,1.16403,1.16405,1500000.0,1000000.0,2018-08-31T12:46:48.690000Z
208,1.16403,1.16406,1000000.0,1500000.0,2018-08-31T12:46:49.208000Z
209,1.16403,1.16405,1500000.0,1000000.0,2018-08-31T12:46:49.719000Z
210,1.16403,1.16406,1950000.0477,2250000.0,2018-08-31T12:46:50.770000Z
211,1.16403,1.16405,1000000.0,1000000.0,2018-08-31T12:46:52.594000Z
212,1.16403,1.16406,1000000.0,1500000.0,2018-08-31T12:46:53.140000Z
213,1.16403,1.16404,1000000.0,1000000.0,2018-08-31T12:46:53.447000Z
214,1.16396,1.1640000000000001,5889999.8665,1870000.0048,2018-08-31T12:46:53.606000Z
215,1.16395,1.16398,2890000.1049,1000000.0,2018-08-31T12:46:54.049000Z
216,1.1639700000000002,1.16399,4389999.8665,1000000.0,2018-08-31T12:46:54.437000Z
217,1.1639700000000002,1.1640000000000001,3940000.0572,2250000.0,2018-08-31T12:46:55.722000Z
218,1.1640000000000001,1.16401,1049999.9523,4869999.8856,2018-08-31T12:46:56.239000Z
219,1.16401,1.16403,1500000.0,2250000.0,2018-08-31T12:46:56.395000Z
220,1.16399,1.16401,1500000.0,1500000.0,2018-08-31T12:46:56.497000Z
